paper_id	affiliations
wiesner18_interspeech	['†center for language and speech processing, the johns hopkins university, usa', '‡human language technology center of excellence, the johns hopkins university, usa', '§brno university of technology, czech republic', '⋆raytheon bbn technologies, usa']
magron18_interspeech	['laboratory of signal processing, tampere university of technology, finland']
vinals18_interspeech	['vivolab, aragon institute for engineering research (i3a),', 'university of zaragoza, spain']
illa18_interspeech	['electrical engineering, indian institute of science (iisc), bangalore-560012, india']
magron18b_interspeech	['laboratory of signal processing, tampere university of technology, finland', 'fraunhofer idmt, ilmenau, germany']
suthokumar18_interspeech	['school of electrical engineering and telecommunications, unsw australia', 'data61, csiro, sydney, australia']
hao18_interspeech	['beijing advanced innovation center for language resources', 'beijing language and culture university, beijing, china', 'dongguan university of technology, dongguan, china']
meyer18_interspeech	['institute for communications technology', 'technische universitat braunschweig', 'braunschweig, germany']
watts18_interspeech	['the centre for speech technology research, edinburgh university, uk']
han18c_interspeech	['samsung research institute china beijing (src-b), beijing, china', 'protein research technology center, tsinghua university, beijing, china', 'school of computing science and technology, harbin institute of technology, harbin, china', 'glam - group on language, audio & music, imperial college london, u.k.', 'zd.b chair of embedded intelligence for health care and wellbeing, university of augsburg, germany']
inoue18_interspeech	['the university of tokyo', 'nagoya university of economics', 'tokyo international university']
singh18b_interspeech	['electrical communication engineering', 'electrical engineering, indian institute of science,', 'bangalore-560012, india']
jain18_interspeech	['department of computer science and engineering, indian institute of technology bombay, india']
moriya18_interspeech	['ntt media intelligence laboratories, ntt corporation, japan', 'graduate school of informatics, kyoto university, japan', 'ntt communication science laboratories, ntt corporation, japan']
baljekar18_interspeech	['carnegie mellon university']
mangalam18_interspeech	['indian institute of technology, kanpur']
kallio18_interspeech	['university of helsinki, finland']
kazimirova18_interspeech	
sahu18_interspeech	['speech communication laboratory, university of maryland, college park, md, usa', 'amazon.com, usa']
aralikatti18_interspeech	['samsung r&d institute bangalore, india']
bae18_interspeech	['school of electrical engineering,', 'korea advanced institute of science and technology (kaist)']
kirkedal18_interspeech	
sell18_interspeech	['maciejewski, vimal manohar, najim dehak, daniel povey, shinji watanabe, sanjeev khudanpur', 'center for language and speech processing & human language technology center of excellence', 'johns hopkins university, usa']
tenbosch18b_interspeech	['radboud university nijmegen, nl', 'max planck institute for psycholinguistics']
wang18j_interspeech	"['shaanxi provincial key laboratory of speech and image information processing,', ""school of computer science, northwestern polytechnical university, xi'an, china"", 'xiaomi, beijing, china']"
parcollet18_interspeech	"[""universite d'avignon, lia, france"", 'universite de montreal, mila, canada', 'mcgill university, montreal, canada', 'orkis, aix en provence, france', 'element ai, montreal, canada']"
gogoi18_interspeech	['university of florida, gainesville, usa', 'indian institute of technology guwahati, guwahati, india', 'indian institute of technology dharwad, dharwad, india']
schnell18_interspeech	['idiap research institute, martigny, switzerland', 'ecole polytechnique federale de lausanne (epfl), switzerland']
mulimani18_interspeech	['national institute of technology karnataka, surathkal, india']
n18_interspeech	['electrical engineering, indian institute of science (iisc), bangalore- 560012, india']
zhao18d_interspeech	['tianjin key laboratory of cognitive computing and application, tianjin university, china', 'japan advanced institute of science and technology, japan']
gomezalanis18_interspeech	['university of granada, granada, spain', 'university of malaga, malaga, spain']
sperber18_interspeech	['karlsruhe institute of technology', 'carnegie mellon university']
zhang18l_interspeech	['glam – group on language, audio & music, imperial college london, uk', 'zd.b chair of embedded intelligence for health care and wellbeing,', 'university of augsburg, germany', 'machine intelligence & signal processing group, mmk,', 'technical university of munich, germany']
sharma18b_interspeech	['google llc, usa']
tripathi18_interspeech	['dept. of computer science and engineering,', 'indian institute of technology kharagpur, india.']
srinivas18_interspeech	['department of electronics and communication engineering', 'national institute of technology patna, india.', '(ns,', 'gdp,']
chung18b_interspeech	['visual geometry group, department of engineering science,', 'university of oxford, uk']
atcheson18_interspeech	['university of new south wales']
dhiman18_interspeech	['department of electrical engineering, indian institute of science, bangalore - 560 012, india']
koreman18_interspeech	['norwegian university of science and technology, trondheim, norway']
ca18_interspeech	['electrical engineering, indian institute of science, bangalore-560012, india.']
wang18k_interspeech	['department of computer science and engineering, the ohio state university, usa', 'center for cognitive and brain sciences, the ohio state university, usa']
hansen18_interspeech	['center for robust speech systems (crss), eric jonsson school of engineering,', 'the university of texas at dallas (utd), richardson, texas, u.s.a']
afouras18b_interspeech	['visual geometry group, department of engineering science,', 'university of oxford, uk']
earnshaw18_interspeech	['department of linguistics and modern languages, university of huddersfield, united kingdom']
sakshi18_interspeech	['department of electronics and communication engineering', 'national institute of technology patna, india.']
iseijaakkola18_interspeech	['chubu university, japan', 'tokyo university of technology, japan', 'national institute of informatics, japan']
pallavi18_interspeech	['department of e c e, national institute of technology meghalaya']
gabbay18_interspeech	['school of computer science and engineering', 'the hebrew university of jerusalem', 'jerusalem, israel']
prasad18b_interspeech	['speech processing laboratory,', 'international institute of information technology, hyderabad, india']
huckvale18_interspeech	['speech, hearing and phonetic sciences, university college london, u.k.']
kocharov18_interspeech	['saint petersburg state university, russia']
ylmaz18c_interspeech	['cls/clst, radboud university, nijmegen, netherlands', 'dept. of electrical and computer engineering, national university of singapore, singapore', 'dept. of electrical and electronic engineering, stellenbosch university, south africa']
mandal18_interspeech	['indian institute of technology kharagpur, india']
zheng18b_interspeech	['national laboratory of pattern recognition, institute of automation, cas, china', 'school of artificial intelligence, university of chinese academy of science, china']
agrawal18_interspeech	['learning and extraction of acoustic patterns lab (leap), dept. of electrical engg.,', 'indian institute of science, bengaluru-560012, india.']
asaei18_interspeech	['†idiap research institute, martigny, switzerland', '‡ ecole polytechnique federale de lausanne (epfl), switzerland']
guo18b_interspeech	"[""school of computer science, northwestern polytechnical university, xi'an, china"", 'temasek laboratories, nanyang technological university, singapore', 'school of computer science and engineering, nanyang technological university, singapore']"
myer18_interspeech	['fluent.ai inc., montreal, canada']
sun18c_interspeech	['graduate school of fundamental science and engineering, waseda university, japan', 'college of information science, beijing language and culture university, china']
sainathan18_interspeech	['department of electrical communication engineering', 'department of electrical engineering', 'indian institute of science', 'bangalore - 560 012, india']
vasquezcorrea18_interspeech	
tong18_interspeech	['idiap research institute, martigny, switzerland', 'ecole polytechnique federale de lausanne (epfl), switzerland']
wu18d_interspeech	['department of systems engineering and engineering management,', 'the chinese university of hong kong, china', 'tsinghua-cuhk joint research center for media sciences, technologies and systems,', 'graduate school at shenzhen, tsinghua university, shenzhen, china', 'tencent ai lab, tencent, shenzhen, china']
li18n_interspeech	['tianjin key laboratory of cognitive computing and application, tianjin university, tianjin, china', 'japan advanced institute of science and technology, ishikawa, japan', 'nagaoka university of technology, nagaoka, japan', 'chubu university, kasugai, japan', 'intelligent spoken language technology (tianjin) co., ltd., tianjin, china', 'ai labs, didi chuxing, beijing, china']
ganapathy18_interspeech	['learning and extraction of acoustic patterns (leap) lab, indian institute of science, bangalore.', 'carnegie mellon university, pittsburgh, u.s.a.']
ohsugi18_interspeech	['graduate school of engineering, the university of tokyo']
du18b_interspeech	['language technologies institute, carnegie mellon university, usa']
ramoji18_interspeech	['learning and extraction of acoustic patterns (leap) lab, electrical engineering,', 'indian institute of science, bengaluru, india']
dasgupta18_interspeech	['department of electrical engineering, indian institute of technology bombay, mumbai, india']
ghahremani18b_interspeech	['center for language and speech processing', 'human language technology center of excellence,', 'johns hopkins university, baltimore, md']
kucza18_interspeech	['karlsruhe institute of technology']
syed18_interspeech	['cardiff university, uk']
kitza18_interspeech	['lehrstuhl informatik 6 - human language technology and pattern recognition', 'rwth aachen university']
cao18_interspeech	['beijing advanced innovation center for language resources beijing language and culture', 'university, beijing, china']
li18o_interspeech	['department of systems engineering and engineering management,', 'the chinese university of hong kong', 'tsinghua-cuhk joint research center for media sciences, technologies and systems,', 'graduate school at shenzhen, tsinghua university', 'speechx limited, shenzhen']
chaudhuri18_interspeech	['google inc.']
perez18_interspeech	['computer science and engineering, university of michigan, ann arbor, mi 1', 'physical medicine & rehabilitation, university of michigan, ann arbor, mi 2', 'michigan medicine, university of michigan, ann arbor, mi 3', 'department of communication sciences and disorders, northwestern university, evanston, il4']
tang18b_interspeech	['computer science and artificial intelligence laboratory', 'massachusetts institute of technology', 'cambridge, ma 02139, usa']
sharma18c_interspeech	['department of electrical engineering, indian institute of technology bombay, mumbai, india']
brasser18_interspeech	['technische universitat darmstadt, germany', 'university of applied sciences rosenheim, germany']
rathner18_interspeech	['clinical psychology and psychotherapy, university of ulm, germany', 'zd.b chair of embedded intelligence for health care and wellbeing, university of augsburg, germany', 'glam – group on language, audio & music, imperial college london, uk', 'sigmund freud university, vienna, austria', 'institute of medical psychology, university of heidelberg, germany']
yokoyama18_interspeech	['graduate school of engineering, utsunomiya university, japan']
rathner18b_interspeech	['clinical psychology and psychotherapy, university of ulm, germany', 'zd.b chair of embedded intelligence for health care and wellbeing, university of augsburg, germany', 'glam -- group on language, audio & music, imperial college london, uk']
ghosal18_interspeech	['indian institute of technology patna, india']
huet18_interspeech	['universite de lyon, cnrs umr5292, inserm u1028, lyon neuroscience research center, lyon,', 'france', 'universite de lyon, institut national des sciences appliquees de lyon, laboratoire vibrations', 'acoustique, f-69621 villeurbanne, france', 'starkey, creteil, france', 'university of groningen, university medical center groningen, department of', 'otorhinolaryngology, groningen, netherlands']
zenkel18_interspeech	['karlsruhe institute of technology, karlsruhe, germany', 'carnegie mellon university, pittsburgh, pa, u.s.a.']
bruguier18b_interspeech	['google llc, mountain view, ca', 'facebook ai research, new york, ny']
yoshida18_interspeech	['ntt media intelligence laboratories, ntt corporation, japan.', 'deptertment of computer science and engineering, toyohashi university of technology, japan.']
gang18_interspeech	['iiit delhi, india', 'oath research, usa']
websdale18_interspeech	['university of east anglia']
inoue18b_interspeech	['graduate school of informatics, kyoto university, japan']
madikeri18_interspeech	['idiap research institute, martigny, switzerland', 'ecole polytechnique federale de lausanne, lausanne, switzerland']
bollavetisyan18_interspeech	['university of potsdam, germany', 'university of tubingen, germany', 'university of amsterdam, the netherlands', 'western sydney university, australia', 'centre of excellence for the dynamics of language, australian research council, australia', 'laboratoire psychologie de la perception, universite paris descartes, france', 'university of groningen, the netherlands']
hodari18_interspeech	['the centre for speech technology research, university of edinburgh, united kingdom']
cristia18_interspeech	"[""lscp, departement d'etudes cognitives, ens, ehess, cnrs, psl university, paris"", ',', 'france. 2learning and extraction of acoustic patterns (leap) lab, electrical engineering, indian', 'institute of science, bangalore', ', india.', 'max planck institute for psycholinguistics, nijmegen, the netherlands']"
gupta18b_interspeech	['centre de recherche informatique de montreal (crim)']
diener18_interspeech	['cognitive systems lab, university of bremen, germany']
nenadic18_interspeech	['university of alberta', 'radboud university nijmegen']
zegers18_interspeech	['ku leuven, dept. esat, belgium']
waldekar18_interspeech	['dept of electronics and electrical communication engineering, iit kharagpur, kharagpur, india']
mukherjee18_interspeech	['center for translational neurophysiology of speech and communication,', 'istituto italiano di tecnologia, ferrara, italy', 'aix marseille univ, cnrs, lpl, aix-en-provence, france', 'section of human physiology, university of ferrara, italy']
parrell18_interspeech	['†educational testing service r&d, san francisco, ca', '§university of california, san francisco, ca', '‡university of wisconsin, madison, wi', '⋆joint first authors, contributed equally to this work.']
meyer18b_interspeech	"['univ. grenoble alpes, cnrs, gipsa-lab, grenoble 38000, france', ""universite côte d'azur, cnrs, bcl, france"", 'the world whistles research association, paris, france', 'equipe de neuro-ethologie sensorielle, neuro-psi, cnrs umr 9197, univ. lyon/saint etienne']"
dumpala18_interspeech	['tcs research and innovation labs']
biswas18b_interspeech	['dolby germany gmbh, nurnberg, germany', 'dolby sweden ab, stockholm, sweden']
maggu18_interspeech	['the chinese university of hong kong, hong kong sar', 'sun yat-sen university, china', 'nanyang technological university, singapore']
thangthai18_interspeech	['school of computing sciences, university of east anglia, norwich, uk', 'national electronics and computer technology center, thailand']
sharma18d_interspeech	['the hong kong polytechnic university, hong kong sar']
zhang18m_interspeech	['university of pennsylvania']
fathima18_interspeech	['cogknit semantics, bangalore, karnataka, india']
nicolao18_interspeech	['speech and hearing research group, the university of sheffield, uk', 'itslanguage bv, the netherlands']
pv18_interspeech	['speech signal processing laboratory (sspl), university of crete, greece']
dash18_interspeech	['speech disorders & technology lab, department of bioengineering', 'callier center for communication disorders', 'the university of texas at dallas, tx, usa']
roddy18_interspeech	['adapt centre, school of engineering, trinity college dublin, ireland', 'department of speech music and hearing, kth, stockholm, sweden']
dey18_interspeech	['guist, gauhati university, guwahati-781014, india', 'duiet, dibrugarh university, dibrugarh-786004, india', 'indian institute of technology guwahati, guwahati-781039, india', 'indian institute of technology dharwad, dharwad-580011, india', 'kaliber labs inc, guwahati-781039, india']
silnova18_interspeech	['brno university of technology, czech republic', 'nuance communications, south africa', 'johns hopkins hltcoe, usa']
wang18l_interspeech	['department of computer science and information engineering,', 'national taiwan university, taipei, taiwan', 'department of computer science and information engineering,', 'national taiwan university of science and technology, taipei, taiwan', 'most joint research center for ai technology and all vista healthcare, taiwan']
maggu18b_interspeech	['the chinese university of hong kong', 'university of toronto']
patel18_interspeech	['cogknit semantics, bangalore, india']
luo18b_interspeech	['school of electronic communication technology, shenzhen institute of information technology,', 'china,', 'shenzhen seaskyland technologies, china']
glarner18_interspeech	['paderborn university, germany']
rallabandi18_interspeech	['language technologies institute,carnegie mellon university, pa, usa 1', 'nova laboratory for computer science and informatics, fct nova,', 'campus caparica, almada, portugal 2', 'lti.cs.cmu.edu']
alharbi18_interspeech	['computer science department, the university of sheffield,', 'human communication sciences department, the university of sheffield,', 'sheffield, united kingdom.']
guo18c_interspeech	['tianjin key laboratory of cognitive computing and application, tianjin university, tianjin, china', 'japan advanced institute of science and technology, ishikawa, japan', 'intelligent spoken language technology (tianjin) co., ltd., tianjin, china', 'ai labs, didi chuxing, beijing, china']
zhang18n_interspeech	['cambridge university engineering dept., trumpington st., cambridge, cb2 1pz u.k.']
anastasopoulos18_interspeech	['department of computer science and engineering', 'university of notre dame, in, usa']
aare18_interspeech	['university of tartu, estonia', 'stockholm university, sweden']
ozkanca18_interspeech	['ozyegin university, turkey', 'sisli etfal hospital, turkey']
patino18_interspeech	['department of digital security, eurecom, sophia antipolis, france']
girijaramesan18_interspeech	['electrical engineering, indian institute of science (iisc), bengaluru-560012, india', 'computer science and engineering, tkm college of engineering, kollam-691005, india']
oraby18_interspeech	['natural language and dialog systems lab, university of california, santa cruz']
masumura18_interspeech	['ntt media intelligence laboratories, ntt corporation, japan']
teixeira18_interspeech	['inesc-id / instituto superior tecnico, university of lisbon, portugal']
turan18_interspeech	
medennikov18_interspeech	['stc-innovations ltd, st. petersburg, russia', 'itmo university, st. petersburg, russia', 'speech technology center ltd, st. petersburg, russia', 'lium, university of le mans, france']
milde18_interspeech	['language technology, universitat hamburg']
tavarone18_interspeech	['center for translational neurophysiology of speeech and communication']
drude18_interspeech	['paderborn university, department of communications engineering, paderborn, germany', 'ntt communication science laboratories, ntt corporation, kyoto, japan']
sigtia18_interspeech	['siri speech, apple']
tomashenko18_interspeech	['lium, university of le mans, france', 'itmo university, saint-petersburg, russia', 'stc-innovations ltd, saint-petersburg, russia']
ghannay18_interspeech	['lium - university of le mans, france']
terissi18_interspeech	['cifasis-conicet, universidad nacional de rosario, argentina', 'scian-lab, icbm, faculty of medicine, universidad de chile, santiago, chile', 'universite de lorraine, loria, umr 7503, villers-les-nancy, france', 'computer science department, fcfym, universidad de chile, santiago, chile']
bachhav18_interspeech	['eurecom, sophia antipolis, france']
turker18_interspeech	['koc university, turkey']
nandwana18b_interspeech	['speech technology and research laboratory, sri international, menlo park, california, ca']
cheng18c_interspeech	['analytic measures inc., palo alto, ca, u.s.a.', 'institute of cognitive science, university of colorado & pearson, co, u.s.a.', 'department of psychology, louisiana state university, la, u.s.a.', 'department of clinical medicine, university of tromsoe – the arctic university of norway, norway', 'norwegian centre for ehealth research, university hospital of north norway,tromsoe, norway']
wang18m_interspeech	['school of foreign studies, nanjing university of science and technology, china']
geng18_interspeech	['school of chinese language and culture, nanjing normal university, nanjing, china', 'the university of tokyo, tokyo, japan']
shetty18_interspeech	['indian institute of technology-madras, india']
ma18b_interspeech	['tsinghua-cuhk joint research center for media sciences, technologies and systems,', 'graduate school at shenzhen, tsinghua university, shenzhen 518055, china', 'department of systems engineering and engineering management,', 'the chinese university of hong kong, shatin, n.t., hong kong sar, china', 'tsinghua national laboratory for information science and technology (tnlist),', 'department of computer science and technology, tsinghua university, beijing 100084, china']
guzewich18_interspeech	['department of electrical and computer engineering, binghamton university, ny, usa']
sim18_interspeech	['google, usa']
kim18e_interspeech	['speech disorders & technology lab, department of bioengineering', 'callier center for communication disorders, university of texas at dallas, united states']
bechet18_interspeech	['aix marseille univ, universite de toulon, cnrs, lis, marseille, france', 'insa rennes inria/irisa, rennes, france']
hu18_interspeech	['electrical and computer engineering, carnegie mellon university, usa']
su18d_interspeech	['department of electrical engineering, national tsing hua university, taiwan', 'most joint research center for ai technology and all vista healthcare, taiwan']
an18_interspeech	['department of computer science, cuny graduate center, usa', 'department of mathematics and computer science, york college (cuny), usa', 'department of computer and information science, brooklyn college (cuny), usa']
an18b_interspeech	['department of computer science, cuny graduate center, usa', 'department of mathematics and computer science, york college (cuny), usa', 'department of computer and information science, brooklyn college (cuny), usa', 'department of computer science, columbia university, usa']
merkx18_interspeech	['centre for language studies, radboud university, nijmegen, the netherlands']
tom18_interspeech	['⋆ibm research, india', '† iit kharagpur, india', '‡ university of washington, seattle usa']
yoshioka18_interspeech	['microsoft ai and research, one microsoft way, redmond, wa, usa']
tamura18_interspeech	['gifu university, japan', 'nagoya university, japan']
hullebus18_interspeech	
todisco18_interspeech	['department of digital security, eurecom, france', 'data science research laboratories, nec corporation, japan', 'multispeech, inria, france', 'school of computing, university of eastern finland, finland', 'digital content and media sciences research division, national institute of informatics, japan', 'centre of speech technology research, university of edinburgh, u.k.']
luo18c_interspeech	['department of electrical engineering, columbia university, new york, ny']
lugosch18_interspeech	['fluent.ai inc., montreal, quebec, canada']
garcia18_interspeech	['faculty of engineering, universidad de antioquia udea, medellin, colombia', 'pattern recognition lab, friedrich-alexander-universitat erlangen-nurnberg, germany']
yeung18_interspeech	['dept. of electrical and computer engineering, university of california, los angeles, usa']
kaya18_interspeech	"['department of computer engineering, namik kemal university, c orlu, tekirdag, turkey', 'st. petersburg institute for informatics and automation of russian academy of sciences, russia', 'institute of communications engineering, ulm university, ulm, germany', 'department of computer engineering, bogazici university, ˙istanbul, turkey', ""noah's ark lab, huawei technologies, shenzhen, china""]"
bouserhal18_interspeech	['ecole de technologie superieure', 'departments of 1mechanical engineering and 2software and information technology engineering', 'notre-dame st w, montreal, quebec, canada', 'universidad santiago de cali', 'calle 5 no 62-00 pampalinda, cali, colombia', 'centre for interdisciplinary research in music media and technology', 'rue sherbrooke o, montreal, quebec, canada']
dey18b_interspeech	['idiap research institute, martigny, switzerland', 'ecole polytechnique federale de lausanne, lausanne, switzerland']
miasatofilho18_interspeech	
song18b_interspeech	['sensip center, school of ecee, arizona state university, tempe, az', 'department of speech and hearing science, arizona state university, tempe, az', 'lawrence livermore national labs', ' east avenue, livermore, ca']
mosner18_interspeech	
haider18b_interspeech	['iphsi, university of edinburgh, uk 2adapt centre, trinity college dublin, ireland']
wand18_interspeech	"[""istituto dalle molle di studi sull'intelligenza artificiale (idsia),"", 'usi & supsi, manno-lugano, switzerland', 'university of bremen, bremen, germany']"
sebastian18_interspeech	['indian institute of technology madras, india 2university of southern california, los angeles, usa', 'idiap research institute, martigny, ch 4 ecole polytechnique federale de lausanne, ch']
kao18_interspeech	['amazon alexa']
lefranc18_interspeech	"[""lscp, departement d'etudes cognitives, ens, ehess, cnrs, psl university, paris, france"", 'institut national de recherche en informatique et en automatique, paris, france', 'language technologies institute; carnegie mellon university; pittsburgh, pa, u.s.a.']"
kumar18c_interspeech	['department of electrical engineering, columbia university, new york, ny']
lapidot18_interspeech	['afeka tel-aviv college of engineering, aclp, israel', 'eurecom, biot france', 'university of avignon, lia, france']
dellwo18_interspeech	['\u200b', '\u200b, thayabaran kathiresan', '\u200b', '\u200b, elisa pellegrino', '\u200b', '\u200b, lei he', '\u200b', 'sandra schwab', '\u200b', '\u200b, dieter maurer', '\u200b', '\u200bdepartment of computational linguistics, university of zurich', '\u200bdepartment of the performing arts, zurich university of the arts']
hermann18_interspeech	['ilcc, school of informatics, university of edinburgh, uk']
haider18c_interspeech	['cambridge university engineering dept., trumpington st., cambridge, cb2 1pz u.k.']
wang18n_interspeech	['amazon alexa', 'main st, cambridge, ma 02142, usa']
chung18c_interspeech	['computer science and artificial intelligence laboratory', 'massachusetts institute of technology', 'cambridge, ma 02139, usa']
avila18_interspeech	['inrs-emt, university of quebec, canada', 'computer research institute of montreal (crim)']
murphy18_interspeech	['trinity college dublin, ireland']
khorram18_interspeech	['departments of: computer science and engineering⋆and psychiatry†, university of michigan']
ray18_interspeech	['samsung research america, mountain view, california, usa']
sari18_interspeech	['department of electrical and computer engineering, university of illinois urbana-champaign, us', 'beckman institute, university of illinois urbana-champaign, us', 'intel corporation']
vlasenko18_interspeech	['idiap research institute, ch-1920 martigny, switzerland', 'indian institute of technology madras, india', 'ecole polytechnique federale de lausanne, ch-1015 lausanne, switzerland']
vesely18_interspeech	['telefonica research, barcelona, spain']
evanini18_interspeech	['ramanarayanan‡, aoife cahill†', 'educational testing service r&d', '†660 rosedale rd., princeton, nj, usa', '‡90 new montgomery street, suite 1500, san francisco, ca, usa']
holzenberger18_interspeech	['clsp, johns hopkins university, usa', 'ens, ehess, psl research university, cnrs, inria, france', 'inserm, npi, upec, france']
cabarrao18_interspeech	['inesc-id lisboa, laboratorio de sistemas de lingua falada, portugal', 'flul - faculdade de letras da universidade de lisboa; clul - centro de linguistica da', 'universidade de lisboa, portugal', 'instituto universitario de lisboa (iscte-iul), lisboa, portugal', 'instituto superior tecnico, universidade de lisboa, portugal']
cabral18_interspeech	
williamson18_interspeech	['mit lincoln laboratory', 'usariem']
dyrenko18_interspeech	['englisches seminar, westfalische wilhelms-universitat munster, germany', 'institut fur anglistik und amerikanistik, universitat hamburg, germany']
trinh18_interspeech	['the graduate center, cuny, new york, usa', 'center for data science, new york university, usa', 'music and audio research laboratory, new york university, usa', 'brooklyn college, cuny, new york, usa']
wottawa18_interspeech	['limsi, cnrs, universite paris-saclay, france', 'lpp, umr 7018 cnrs - u paris 3 / sorbonne nouvelle, france']
maiti18_interspeech	['computer science program, the graduate center, city university of new york', 'computer and information science, brooklyn college, city university of new york']
riad18_interspeech	['coml/ens/cnrs/ehess/inria/psl research university, paris, france', 'npi/ens/inserm/upec, creteil, france', 'facebook a.i. research, paris, france', 'department of linguistics & umiacs, university of maryland, college park md, usa', 'department of linguistics, massachusetts institute of technology, cambridge ma, usa']
norel18_interspeech	['computational biology center, t.j. watson ibm research laboratory, new york, usa.', 'prize4life israel, ramat hasharon, israel.']
moore18_interspeech	"[""arizona state university's center for cognitive ubiquitous computing""]"
nidadavolu18_interspeech	
yang18c_interspeech	['columbia university']
lilley18_interspeech	['nemours biomedical research, wilmington, de, usa']
podsiado18_interspeech	['google inc.', 'google switzerland']
gupta18c_interspeech	['google ai, mountain view']
meng18b_interspeech	['microsoft ai and research, redmond, wa, usa', 'georgia institute of technology, atlanta, ga, usa']
dmitriev18_interspeech	['sinyavskaya3, yulia zhukova2, adam zarazinski5, egor akhanov5, ilya viksnin2,  andrei shlykov2,', 'maria usova2', 'sorbonne university, france', 'itmo university, russia', 'higher school of economics, russia', 'synack conseil, france', 'inca digital securities, usa']
humayun18_interspeech	['mhealth lab, dept. of biomedical engineering, bangladesh university of engineering and technology (buet), bangladesh.', 'human machine interaction group-2, robert bosch research and technology center (rtc), sunnyvale, ca.']
zeghidour18_interspeech	['facebook a.i. research, paris, france; new york & menlo park, usa', 'coml, ens/cnrs/ehess/inria/psl research university, paris, france']
williams18_interspeech	['google, inc.']
bonafonte18_interspeech	['universitat politecnica de catalunya, barcelona, spain']
sloboda18_interspeech	['mit lincoln laboratory, lexington, ma, usa', 'massachusetts general hospital, center for laryngeal surgery and voice rehabilitation', 'us army aeromedical research laboratory', 'us army research institute of environmental medicine']
shafaeibajestan18_interspeech	['quantitative linguistics, eberhard karls universitat tubingen, tubingen, germany']
fringi18_interspeech	['department of electronic electrical and systems engineering,', 'university of birmingham b15 2tt, uk']
xia18_interspeech	['department of electrical and computer engineering, carnegie mellon university', 'language technologies institute, carnegie mellon university']
bu18_interspeech	"['dept. of electrical engineering and computer science, university of missouri-columbia, usa', 'mobvoi ai lab, redmond wa, usa', ""sch. of computer science, northwestern polytechnical university, xi'an, china""]"
xu18c_interspeech	['department of electrical and computer engineering', 'beckman institute for advanced science and technology', 'department of human development and family studies', 'university of illinois at urbana champaign, il, usa']
xia18b_interspeech	['center for robust speech systems', 'university of texas at dallas, richardson, tx 75080']
wang18o_interspeech	['cambridge university engineering dept, trumpington st., cambridge cb2 1pz, u.k']
liu18h_interspeech	['univ. grenoble alpes, cnrs, grenoble inp*, gipsa-lab', ' grenoble, france', '* institute of engineering univ. grenoble alpes']
padmasundari18_interspeech	
syed18b_interspeech	['the graduate center, cuny, new york, ny, usa', 'brooklyn college, cuny, new york, ny, usa']
subramanian18_interspeech	['center for language and speech processing, johns hopkins university']
erdogan18_interspeech	['microsoft ai and research, one microsoft way, redmond, wa, usa']
levitan18_interspeech	['department of computer science, columbia university, usa']
cervone18_interspeech	['signals and interactive systems lab, disi, university of trento, italy']
velikovich18_interspeech	['google, inc']
chibuye18_interspeech	['university of cape town', 'world agroforestry centre (icraf)']
renduchintala18_interspeech	['center for language and speech processing', 'johns hopkins university, baltimore, md 21218, usa']
karafiat18_interspeech	['brno, czechia']
frederiksen18_interspeech	['department of electronic systems, aalborg university, denmark', 'center for language and speech processing, johns hopkins university, baltimore, md']
meng18c_interspeech	['microsoft ai and research, redmond, wa, usa', 'georgia institute of technology, atlanta, ga, usa']
bai18b_interspeech	['school of engineering, the university of birmingham, birmingham b15 2tt, uk']
lotfian18_interspeech	['multimodal signal processing(msp) lab, department of electrical and computer engineering', 'the university of texas at dallas, richardson tx 75080, usa']
cho18_interspeech	['center for language speech processing, johns hopkins university, baltimore, md, usa', 'intelligentwire, seattle, wa, usa']
jauk18_interspeech	['universitat politecnica de catalunya, barcelona, spain', 'national institute of informatics, tokyo, japan']
billa18_interspeech	['information sciences institute,', 'university of southern california, marina del rey, ca 90292, usa']
chen18j_interspeech	['center for language and speech processing', 'johns hopkins university, baltimore, md']
bandini18_interspeech	['university health network: toronto rehabilitation institute, toronto, canada', 'mgh institute of health professions, boston, usa', 'brain sciences, sunnybrook research institute, toronto, canada', 'department of speech-language pathology, university of toronto, canada']
tuske18_interspeech	['human language technology and pattern recognition,', 'computer science department, rwth aachen university', ' aachen, germany', 'ibm research, thomas j watson research center, p.o. box 704, yorktown heights, ny 10598']
parthasarathy18b_interspeech	['multimodal signal processing(msp) lab, department of electrical and computer engineering', 'the university of texas at dallas, richardson tx 75080, usa']
cao18b_interspeech	['speech disorders & technology lab, department of bioengineering', 'callier center for communication disorders, university of texas at dallas, united states', 'center for spoken language understanding, oregon health & science university, united states', 'department of otolaryngology - head and neck surgery', 'university of texas southwestern medical center, united states']
chellapriyadharshini18_interspeech	['international institute of information technology bangalore (iiit-b), bangalore, india']
tao18_interspeech	['multimodal signal processing(msp) lab, department of electrical and computer engineering', 'the university of texas at dallas, richardson tx 75080, usa']
kadiri18_interspeech	['speech processing laboratory,', 'international institute of information technology, hyderabad, india']
an18c_interspeech	['speech disorders & technology lab, department of bioengineering', 'callier center for communication disorders, university of texas at dallas, united states', 'department of communication sciences and disorders', 'mgh institute of health professions, united states', 'department of speech-language pathology, university of toronto, canada', 'mda/als center, texas neurology, united states']
kadiri18b_interspeech	['speech processing laboratory,', 'international institute of information technology, hyderabad, india']
