paper_id	affiliations	author_area_id	author_area_label
gupta23_interspeech	['ringcentral innovation, india', 'ringcentral inc., usa']	14	Special Sessions and Challenges
shi23h_interspeech	['language technologies institute, carnegie mellon university', 'meta ai']	9	Speech Recognition: Architecture, Search, and Linguistic Components
wang23z_interspeech	['moe key lab of artificial intelligence, ai institute', 'x-lance lab, department of computer science and engineering', 'shanghai jiao tong university, shanghai, china']	8	Speech Recognition: Signal Processing, Acoustic Modeling, Robustness, Adaptation
nespoli23_interspeech	['microsoft, london, uk', 'fraunhofer institute for digital media technology idmt, oldenburg, germany', 'imperial college, london, uk']	6	Speech Coding and Enhancement
tian23_interspeech	['tencent ai lab', 'tencent asr oteam,', 'language technologies institute, carnegie mellon university']	8	Speech Recognition: Signal Processing, Acoustic Modeling, Robustness, Adaptation
liao23_interspeech	['hummingbird audio lab, alibaba group, hangzhou, china', 'the university of tokyo, japan', 'nanyang technological university, singapore']	5	Analysis of Speech and Audio Signals
cheng23e_interspeech	['university of california, san diego, usa', 'university of salzburg, austria']	14	Special Sessions and Challenges
wang23aa_interspeech	['moe key lab of artificial intelligence, ai institute', 'x-lance lab, department of computer science and engineering', 'shanghai jiao tong university, shanghai, china']	8	Speech Recognition: Signal Processing, Acoustic Modeling, Robustness, Adaptation
sun23d_interspeech	['school of artificial intelligence, university of chinese academy of sciences', 'state key laboratory of multimodal artificial intelligence systems', 'department of automation, tsinghua university', 'ant group']	3	Paralinguistics in Speech and Language: Human and Automatic Analysis and Processing
wang23ba_interspeech	"[""northwestern polytechnical university (npu), xi'an, china""]"	4	Speaker and Language Identification
vachhani23_interspeech	[',2,3augnito india private limited, india']	14	Special Sessions and Challenges
choi23e_interspeech	['nagoya university, japan']	7	Speech Synthesis and Spoken Language Generation
kato23_interspeech	['revcomm inc., japan']	12	Spoken Language Processing: Translation, Information Retrieval, Summarization, Resources, and Evaluation
hu23e_interspeech	['tianjin university, china', 'institute of linguistics, chinese academy of social sciences, china']	2	Phonetics, Phonology, and Prosody
zhang23y_interspeech	['college of intelligence and computing, tianjin university, china', 'computer college, qinghai nationalities university, china 3national institute of information and', 'communications technology, japan 4institute of automation, chinese academy of sciences, china', 'department of automation, tsinghua university, china']	3	Paralinguistics in Speech and Language: Human and Automatic Analysis and Processing
feng23d_interspeech	['bytedance inc, san jose, ca, us']	9	Speech Recognition: Architecture, Search, and Linguistic Components
han23b_interspeech	['nercms, school of computer science, wuhan university, china', 'hubei luojia laboratory, china', 'hubei key laboratory of multimedia and network communication engineering,', 'wuhan university, china']	6	Speech Coding and Enhancement
xu23f_interspeech	['nercms, school of computer science, wuhan university, china', 'hubei luojia laboratory, china', 'hubei key laboratory of multimedia and network communication engineering, wuhan', 'university, china']	6	Speech Coding and Enhancement
yang23r_interspeech	['tianjin key laboratory of cognitive computing and application, tianjin university, china', 'school of software, henan university, china', 'japan advanced institute of science and technology, japan']	14	Special Sessions and Challenges
zhu23f_interspeech	['shenzhen international graduate school, tsinghua university, shenzhen, china', 'peng cheng lab, shenzhen, china', 'tencent ai lab, shenzhen, china', 'tencent ai lab, bellevue, wa, usa', 'the chinese university of hong kong, hong kong sar, china']	9	Speech Recognition: Architecture, Search, and Linguistic Components
cordlandwehr23_interspeech	['paderborn university, department of communications engineering, paderborn, germany', 'toshiba cambridge research laboratories, cambridge, united kingdom']	4	Speaker and Language Identification
xie23b_interspeech	['school of electronic and information engineering, south china university of technology, guangzhou 510641, china', 'audio research group, tampere university, tampere, finland']	5	Analysis of Speech and Audio Signals
kim23g_interspeech	['department of artificial intelligence, korea university, republic of korea', 'department of brain and cognitive engineering, korea university, republic of korea']	14	Special Sessions and Challenges
xie23c_interspeech	['state key laboratory of media convergence and communication, communication university of', 'china, beijing 100024, china']	5	Analysis of Speech and Audio Signals
zhou23f_interspeech	['sichuan changhong electronics holding group co. ltd., china', 'xinjiang university of finance & economics, china', 'leshan normal university, china', 'southwest petroleum university, china']	1	Speech Perception, Production, and Acquisition by Human Listeners
saijo23_interspeech	['department of communications and computer engineering, waseda university, tokyo, japan']	5	Analysis of Speech and Audio Signals
meng23_interspeech	['bytedance', 'shenzhen research institute of big data, school of data science, the chinese university of hong', 'kong, shenzhen, china']	14	Special Sessions and Challenges
han23c_interspeech	['seoul national university, republic of korea', 'snu-lg ai research center, republic of korea', 'lg ai research, republic of korea']	11	Spoken Dialog Systems and Conversational Analysis
tan23b_interspeech	['singapore university of technology and design, singapore']	12	Spoken Language Processing: Translation, Information Retrieval, Summarization, Resources, and Evaluation
cai23_interspeech	['speech processing and machine intelligence (spmi) lab, tsinghua university, beijing, china', 'china mobile research institute, beijing, china', 'tsinghua university-china mobile communications group co., ltd. joint institute, beijing, china']	11	Spoken Dialog Systems and Conversational Analysis
geiger23_interspeech	['know-center gmbh, austria', 'signal processing and speech communication laboratory, graz university of technology, austria']	2	Phonetics, Phonology, and Prosody
mun23_interspeech	['seoul national university, south korea', 'university of eastern finland, finland,', 'eurecom, france', 'national institute of informatics, japan', 'inria, france', 'tcg crest, india,', 'institute for infocomm research, a*star, singapore', 'carnegie mellon university, usa']	4	Speaker and Language Identification
jeoung23_interspeech	['department of electronic engineering, hanyang university, seoul, republic of korea']	4	Speaker and Language Identification
oh23_interspeech	['department of intelligence and information, seoul national university', 'supertone, inc.', 'school of electronic engineering, soongsil university', 'interdisciplinary program in artificial intelligence, seoul national university', 'artificial intelligence institute, seoul national university']	7	Speech Synthesis and Spoken Language Generation
radhakrishnan23_interspeech	['king abdullah university of science and technology, saudi arabia', 'manipal institute of technology, india', 'georgia institute of technology, usa', 'sdaia-kaust', 'center of excellence in data science and artificial intelligence, thuwal 23952, saudi arabia']	10	Speech Recognition: Technologies and Systems for New Applications
matsuda23_interspeech	['chiba institute of technology']	3	Paralinguistics in Speech and Language: Human and Automatic Analysis and Processing
steiner23_interspeech	['university of bern, switzerland', 'university of zurich, switzerland']	2	Phonetics, Phonology, and Prosody
sasou23_interspeech	['national institute of advanced industrial science and technology, aist']	5	Analysis of Speech and Audio Signals
ray23_interspeech	['amazon alexa, usa', ',3samsung research america, usa']	11	Spoken Dialog Systems and Conversational Analysis
meng23b_interspeech	['dept. of systems engineering & engineering management, the chinese university of hong kong', 'graduate institute of communication engineering, national taiwan university']	14	Special Sessions and Challenges
lee23g_interspeech	['national institute of advanced industrial science and technology, japan']	12	Spoken Language Processing: Translation, Information Retrieval, Summarization, Resources, and Evaluation
bae23b_interspeech	['kaist ai', 'department of ai, kyungpook national university', 'smartsound', 'dongguk university', 'modulabs']	5	Analysis of Speech and Audio Signals
gao23g_interspeech	['speech lab of damo academy, alibaba group, china']	10	Speech Recognition: Technologies and Systems for New Applications
lemercier23_interspeech	['signal processing (sp), universitat hamburg, germany']	6	Speech Coding and Enhancement
xiao23b_interspeech	['nercms, school of computer science, wuhan university', 'sleep medicine centre, zhongnan hospital of wuhan university', 'school of cyber science and engineering, wuhan university']	5	Analysis of Speech and Audio Signals
wang23ca_interspeech	['school of electronic information, sichuan university, china']	5	Analysis of Speech and Audio Signals
zhu23g_interspeech	['shenzhen international graduate school, tsinghua university, shenzhen, china', 'peng cheng lab, shenzhen, china', 'the chinese university of hong kong, hong kong sar, china']	9	Speech Recognition: Architecture, Search, and Linguistic Components
yu23b_interspeech	['tencent ai lab, audio and speech signal processing oteam']	6	Speech Coding and Enhancement
botelho23_interspeech	['inesc-id/instituto superior tecnico, university of lisbon, portugal', 'cognitive systems lab (csl), university of bremen, germany']	14	Special Sessions and Challenges
liang23d_interspeech	['digital futures and kth royal institute of technology, stockholm, sweden', 'codemill ab, umea, sweden', 'google llc, stockholm, sweden']	5	Analysis of Speech and Audio Signals
lee23h_interspeech	['graduate school of informatics, kyoto university, japan']	9	Speech Recognition: Architecture, Search, and Linguistic Components
mallolragolta23_interspeech	['eihw – chair of embedded intelligence for health care & wellbeing, university of augsburg, germany', 'centre for interdisciplinary health research, university of augsburg, germany', 'glam – group on language, audio, & music, imperial college london, uk']	14	Special Sessions and Challenges
sun23e_interspeech	['university of cambridge department of engineering, trumpington st., cambridge, cb2 1pz u.k.']	8	Speech Recognition: Signal Processing, Acoustic Modeling, Robustness, Adaptation
lu23e_interspeech	['national engineering research center of speech and language information processing,', 'university of science and technology of china, hefei, p r. china']	6	Speech Coding and Enhancement
wang23da_interspeech	['department of electronic engineering, tsinghua university, beijing 100084, china', 'data & ai engineering system, oppo, beijing 100026, china']	9	Speech Recognition: Architecture, Search, and Linguistic Components
wagner23b_interspeech	['phonetics work group, faculty of linguistics and literary studies & citec, bielefeld university,', 'germany']	2	Phonetics, Phonology, and Prosody
wang23ea_interspeech	['beijing national research center for information science and technology', 'department of electronic engineering, tsinghua university, beijing 100084, china', 'tal education, beijing 100084, china']	8	Speech Recognition: Signal Processing, Acoustic Modeling, Robustness, Adaptation
lay23_interspeech	['signal processing (sp), university of hamburg, germany', 'center for free-electron laser science, desy, hamburg, germany']	6	Speech Coding and Enhancement
chua23_interspeech	['psychology, school of social sciences, nanyang technological university, singapore', 'school of electrical and electronic engineering, nanyang technological university, singapore', 'clsp and hlt-coe, johns hopkins university, usa', 'department of microelectronics, delft university of technology, netherlands']	14	Special Sessions and Challenges
lahiri23_interspeech	['signal analysis and interpretation laboratory, university of southern california, usa', 'semel institute of neuroscience and human behavior, university of california, usa', 'school of psychology, korea university, korea']	5	Analysis of Speech and Audio Signals
qian23_interspeech	['harbin institute of technology, shenzhen, china']	9	Speech Recognition: Architecture, Search, and Linguistic Components
white23_interspeech	['centre for language sciences, department of linguistics, macquarie university, australia']	2	Phonetics, Phonology, and Prosody
venkatathirumalakumar23_interspeech	['electrical engineering department, indian institute of science, bengaluru, india', 'national institute of mental health and neurosciences, bengaluru, india']	13	Speech, Voice, and Hearing Disorders
shao23_interspeech	"[""departement d'etudes cognitives, ecole normale superieure, universite psl, paris, france"", 'laboratoire de phonetique et phonologie, umr7018, cnrs/sorbonne nouvelle, paris, france']"	2	Phonetics, Phonology, and Prosody
wang23fa_interspeech	['gaoling school of artificial intelligence, renmin university of china, china', 'school of statistics, renmin university of china, china']		
hojo23_interspeech	['ntt computer and data science laboratories, ntt corporation, japan']	11	Spoken Dialog Systems and Conversational Analysis
tan23c_interspeech	['ping an technology, china']	1	Speech Perception, Production, and Acquisition by Human Listeners
li23s_interspeech	['moe key lab of artificial intelligence, ai institute', 'x-lance lab, department of computer science and engineering', 'shanghai jiao tong university, shanghai, china']	12	Spoken Language Processing: Translation, Information Retrieval, Summarization, Resources, and Evaluation
markopoulos23_interspeech	['innoetics, samsung electronics, greece', 'mobile experience business, samsung electronics, republic of korea']	7	Speech Synthesis and Spoken Language Generation
lai23c_interspeech	['dept. of computer science, university of oregon, usa', 'adobe research, usa', 'university of southern california, usa']	12	Spoken Language Processing: Translation, Information Retrieval, Summarization, Resources, and Evaluation
liu23p_interspeech	['department of electronic engineering, the chinese university of hong kong']	9	Speech Recognition: Architecture, Search, and Linguistic Components
cuervo23_interspeech	['universite de toulon, aix marseille universite, cnrs, lis, france']	1	Speech Perception, Production, and Acquisition by Human Listeners
xin23c_interspeech	['school of ece, peking university, shenzhen, china']	5	Analysis of Speech and Audio Signals
lepage23_interspeech	"['speaker and language recognition group (eslr),', ""laboratoire de recherche de l'epita, france""]"	4	Speaker and Language Identification
ge23_interspeech	['institute of corpus studies and applications, shanghai international studies university, china', 'speech-language-hearing center, school of foreign languages, shanghai jiao tong university,', 'china']	2	Phonetics, Phonology, and Prosody
bharati23_interspeech	['indian institute of technology kharagpur 721302, india']	1	Speech Perception, Production, and Acquisition by Human Listeners
zhang23z_interspeech	['ping an technology (shenzhen) co., ltd., china']	11	Spoken Dialog Systems and Conversational Analysis
xiao23c_interspeech	['tencent ethereal audio lab, tencent, shenzhen, china', 'tencent ai lab, tencent, shenzhen, china', 'tencent ai lab, tencent, bellevue, wa, usa']	6	Speech Coding and Enhancement
song23c_interspeech	['tsinghua univ., beijing, china 2horizon inc., beijing, china 3wenet open source community']	8	Speech Recognition: Signal Processing, Acoustic Modeling, Robustness, Adaptation
lertpetchpun23_interspeech	['department of computer engineering, chulalongkorn university, thailand']	4	Speaker and Language Identification
niu23_interspeech	['university of science and technology of china, hefei, china', 'georgia institute of technology, atlanta, usa', 'sensetime research']	14	Special Sessions and Challenges
wang23ga_interspeech	['wei, shimin tao, min zhang, hao yang', 'huawei translation services center']	11	Spoken Dialog Systems and Conversational Analysis
kitagishi23_interspeech	['ntt corporation']	3	Paralinguistics in Speech and Language: Human and Automatic Analysis and Processing
xu23g_interspeech	['university of chinese academy of sciences, beijing, china', 'china mobile research institute, beijing, china']	7	Speech Synthesis and Spoken Language Generation
parcollet23_interspeech	['samsung ai center, cambridge, united-kingdom']	8	Speech Recognition: Signal Processing, Acoustic Modeling, Robustness, Adaptation
liu23q_interspeech	['tencent ethereal audio lab, tencent, shenzhen, china', 'shenzhen international graduate school, tsinghua university, shenzhen, china', 'institute of acoustics, chinese academy of sciences, beijing, china']	6	Speech Coding and Enhancement
wang23ha_interspeech	['speech lab, alibaba group']	4	Speaker and Language Identification
tsunoo23_interspeech	['sony group corporation, japan', 'carnegie mellon university, u.s.a.']	9	Speech Recognition: Architecture, Search, and Linguistic Components
liang23e_interspeech	['northwestern polytechnical university, china,', 'speech lab of damo academy, alibaba group, china']	14	Special Sessions and Challenges
li23t_interspeech	['department of electronic engineering, the chinese university of hong kong, hong kong', 'school of science and engineering, the chinese university of hong kong, shenzhen, china']	4	Speaker and Language Identification
wu23f_interspeech	['xiaomi ai lab, beijing, china']	7	Speech Synthesis and Spoken Language Generation
matejka23_interspeech	['klco2, junyi peng1, themos stafylakis3 lukas burget1,', 'phonexia, czech republic', 'omilia, greece']	4	Speaker and Language Identification
yu23c_interspeech	['moe key lab of artificial intelligence, ai institute', 'x-lance lab, department of computer science and engineering', 'shanghai jiao tong university, shanghai, china']	14	Special Sessions and Challenges
diener23_interspeech	['microsoft corporation']	6	Speech Coding and Enhancement
kawa23b_interspeech	['wroclaw university of science and technology, wroclaw, poland']	4	Speaker and Language Identification
kelterer23_interspeech	['signal processing and speech communication laboratory, graz university of technology, austria', 'institute of linguistics, university of graz, austria', 'isfas, christian-albrechts-universitat zu kiel, germany']	2	Phonetics, Phonology, and Prosody
baali23_interspeech	['mohamed bin zayed university of artificial intelligence, abu dhabi, uae']	13	Speech, Voice, and Hearing Disorders
bhattacharjee23_interspeech	['electrical engineering department, indian institute of science, bengaluru, india', 'national institute of mental health and neurosciences, bengaluru, india']	13	Speech, Voice, and Hearing Disorders
sawata23_interspeech	['†sony group corporation, tokyo, japan', '‡sony research, tokyo, japan']	6	Speech Coding and Enhancement
chen23p_interspeech	['north co., ltd., taiwan', 'academia sinica, taiwan']	6	Speech Coding and Enhancement
vali23_interspeech	['department of information and communications engineering, aalto university, finland']	5	Analysis of Speech and Audio Signals
kunesova23_interspeech	['new technologies for the information society and department of cybernetics,', 'faculty of applied sciences, university of west bohemia, pilsen, czech republic']	7	Speech Synthesis and Spoken Language Generation
qi23_interspeech	['alibaba group, china', 'chinese academy of sciences, china']	8	Speech Recognition: Signal Processing, Acoustic Modeling, Robustness, Adaptation
wang23ia_interspeech	['school of informatics, xiamen university, china', 'school of electronic science and engineering, xiamen university, china']	4	Speaker and Language Identification
zhang23aa_interspeech	['the department of electronic engineering and information science (eeis)', 'university of science and technology of china, hefei, china']	4	Speaker and Language Identification
zheng23c_interspeech	['nercms, school of computer science, wuhan university, china', 'hubei luojia laboratory, china', 'hubei key laboratory of multimedia and network communication engineering,', 'wuhan university, china']	6	Speech Coding and Enhancement
pellegrini23_interspeech	['artificial and natural intelligence toulouse institute (aniti), france', 'institut de recherche en informatique de toulouse (irit), france', 'universite de toulouse, cnrs, toulouse inp, ut3, france', 'cerco umr 5549, cnrs, universite de toulouse, france']	5	Analysis of Speech and Audio Signals
wang23ja_interspeech	['center for speech and language technologies, bnrist, tsinghua university, china', 'huawei cloud, china', 'beijing university of posts and telecommunications, china']	4	Speaker and Language Identification
mehrish23_interspeech	['singapore university of technology and design, singapore', 'asus intelligent cloud services (aics) singapore,', 'beijing university of posts and telecommunications, china']	7	Speech Synthesis and Spoken Language Generation
sy23_interspeech	"['language acquisition across cultures team, laboratoire de sciences cognitives et de', ""psycholinguistique, departement d'etudes cognitives, ens, ehess, cnrs, psl university, france"", 'cognitive machine learning team, inria, paris, france', 'meta ai research, france']"	14	Special Sessions and Challenges
fan23b_interspeech	['ping an technology (shenzhen) co., ltd., china', 'lanzhou university, china']	12	Spoken Language Processing: Translation, Information Retrieval, Summarization, Resources, and Evaluation
yoon23b_interspeech	['department of electrical and electronic engineering, yonsei university, seoul, korea']	7	Speech Synthesis and Spoken Language Generation
paterson23_interspeech	['university of leeds', 'leeds teaching hospitals nhs trust']	13	Speech, Voice, and Hearing Disorders
sato23_interspeech	['ntt corporation, japan']	6	Speech Coding and Enhancement
yoon23c_interspeech	['department of ece and inmc, seoul national university, seoul, republic of korea']	5	Analysis of Speech and Audio Signals
ahn23b_interspeech	['gwangju institute of science and technology, korea', 'nankai university, china', 'microsoft, china']	5	Analysis of Speech and Audio Signals
li23u_interspeech	['ajmide media, shanghai, china']	12	Spoken Language Processing: Translation, Information Retrieval, Summarization, Resources, and Evaluation
koizumi23_interspeech	['google, japan', ' tokyo university of agriculture & technology, japan', ' google, usa']	7	Speech Synthesis and Spoken Language Generation
stanley23_interspeech	['and dimitri palaz', 'speech graphics ltd, edinburgh, united kingdom']	3	Paralinguistics in Speech and Language: Human and Automatic Analysis and Processing
liu23r_interspeech	['school of computing, national university of singapore, singapore']	10	Speech Recognition: Technologies and Systems for New Applications
bandekar23_interspeech	['electrical engineering, indian institute of science, bangalore, india']	1	Speech Perception, Production, and Acquisition by Human Listeners
wang23ka_interspeech	['university of st.gallen, switzerland', 'reykjavik university, iceland']	5	Analysis of Speech and Audio Signals
singh23c_interspeech	['dept of electronics and electrical communication engineering, indian institute of technology', 'kharagpur, india']	3	Paralinguistics in Speech and Language: Human and Automatic Analysis and Processing
liu23s_interspeech	['east china university of science and technology, shanghai, china', 'university of st.gallen, st.gallen, switzerland']	7	Speech Synthesis and Spoken Language Generation
nam23_interspeech	['korea advanced institute of science and technology, south korea', 'university of oxford, united kingdom', 'naver corporation, south korea', 'carnegie mellon university, usa']	4	Speaker and Language Identification
simantiraki23_interspeech	['institute of applied and computational mathematics, forth, greece', 'ikerbasque (basque science foundation), spain']	1	Speech Perception, Production, and Acquisition by Human Listeners
li23v_interspeech	['gaoling school of artificial intelligence, renmin uniiversity of china, beijing', 'beijing key laboratory of big data management and analysis methods, beijing']	11	Spoken Dialog Systems and Conversational Analysis
toth23_interspeech	['institute of informatics, university of szeged, hungary', 'elrn-szte research group on artificial intelligence, szeged, hungary', 'department of telecommunications and media informatics,', 'budapest university of technology and economics, budapest, hungary']	14	Special Sessions and Challenges
lee23i_interspeech	['department of artificial intelligence, korea university, seoul, korea']	7	Speech Synthesis and Spoken Language Generation
fu23b_interspeech	['jd ai research, beijing, china']	8	Speech Recognition: Signal Processing, Acoustic Modeling, Robustness, Adaptation
li23w_interspeech	['school of electronic and information engineering, south china university of technology, guangzhou, china']	5	Analysis of Speech and Audio Signals
mai23_interspeech	['†idiap research institute, martigny, switzerland', '‡lidiap, ecole polytechnique federale de lausanne (epfl), switzerland', '¶university of cambridge, united kingdom', '§faculty of information technology, brno university of technology, czech republic']	8	Speech Recognition: Signal Processing, Acoustic Modeling, Robustness, Adaptation
farooq23_interspeech	['speech and hearing research group, university of sheffield, uk.']	8	Speech Recognition: Signal Processing, Acoustic Modeling, Robustness, Adaptation
xie23d_interspeech	['moe key lab of artificial intelligence x-lance lab,', 'department of computer science and engineering ai institute,', 'shanghai jiao tong university, shanghai, china']	5	Analysis of Speech and Audio Signals
ma23e_interspeech	['alta institute, machine intelligence lab, department of engineering, cambridge university, uk']	9	Speech Recognition: Architecture, Search, and Linguistic Components
meng23c_interspeech	['university of new south wales, australia']	5	Analysis of Speech and Audio Signals
sakuma23_interspeech	['waseda university, japan', 'chiba institute of technology, japan']	11	Spoken Dialog Systems and Conversational Analysis
hutin23_interspeech	['university of louvain, f.r.s.-fnrs, institute for language and communication, belgium', 'universite paris-saclay, cnrs, lisn, umr 9015, france', 'universite paris-cite, cnrs, mnhn, ea, umr 7206, france']	2	Phonetics, Phonology, and Prosody
gong23b_interspeech	['east china university of science and technology, shanghai, china']	5	Analysis of Speech and Audio Signals
perezzarazaga23_interspeech	['division of speech, music and hearing, kth royal institute of technology, sweden', 'department of information and communications engineering, aalto university, finland']	7	Speech Synthesis and Spoken Language Generation
chen23q_interspeech	['ping an technology, china']	13	Speech, Voice, and Hearing Disorders
wei23c_interspeech	['school of artificial intelligence, beijing university of posts and telecommunications, china', 'center for speech and language technologies, bnrist, tsinghua university, china']	5	Analysis of Speech and Audio Signals
qi23b_interspeech	['department electrical engineering-esat-psi, kuleuven, belgium']	13	Speech, Voice, and Hearing Disorders
zhang23ba_interspeech	['moe key lab of artificial intelligence, ai institute', 'x-lance lab, department of computer science and engineering', 'shanghai jiao tong university, shanghai, china']	8	Speech Recognition: Signal Processing, Acoustic Modeling, Robustness, Adaptation
wei23d_interspeech	['centre for language and speech technology (clst), radboud university, the netherlands', 'centre for language studies (cls), radboud university, the netherlands', 'linguistics, radboud university, the netherlands', 'donders institute for brain, cognition and behaviour, radboud university, the netherlands']	10	Speech Recognition: Technologies and Systems for New Applications
tian23b_interspeech	['department of electronic engineering, the chinese university of hong kong, hong kong sar']	7	Speech Synthesis and Spoken Language Generation
masumura23_interspeech	['ntt computer and data science laboratories, ntt corporation, japan']	8	Speech Recognition: Signal Processing, Acoustic Modeling, Robustness, Adaptation
kim23h_interspeech	['department of electrical and electronic engineering, yonsei university, south korea', 'naver cloud, south korea']	6	Speech Coding and Enhancement
dasare23_interspeech	['indian institute of information technology, dharwad, india']	5	Analysis of Speech and Audio Signals
benamor23_interspeech	"[""laboratoire informatique d'avignon, ea 4128, avignon universite,france""]"	4	Speaker and Language Identification
zhao23e_interspeech	['college of computer science and electronic engineering, hunan university, china']	11	Spoken Dialog Systems and Conversational Analysis
bodur23_interspeech	['aix-marseille universite, lpl, cnrs, france', 'avignon universite, lia, cnrs, france']	2	Phonetics, Phonology, and Prosody
chien23b_interspeech	['inst. of electrical and computer engineering, national yang ming chiao tung university, taiwan']	12	Spoken Language Processing: Translation, Information Retrieval, Summarization, Resources, and Evaluation
zusag23_interspeech	['myreha gmbh, austria']	13	Speech, Voice, and Hearing Disorders
ihori23_interspeech	['ntt computer and data science laboratories, ntt corporation, japan']	10	Speech Recognition: Technologies and Systems for New Applications
hao23_interspeech	['dongguan university of technology, china', 'jinan university, china', 'beijing language and culture university, china']	1	Speech Perception, Production, and Acquisition by Human Listeners
li23x_interspeech	['the chinese university of hong kong', 'nanyang technological university']	9	Speech Recognition: Architecture, Search, and Linguistic Components
kathan23_interspeech	['chair of embedded intelligence for health care and wellbeing, university of augsburg, germany', 'department of psychiatry and psychotherapy, university hospital, lmu munich, germany', 'zentrumspraxis friedberg, germany', 'group on language, audio & music, imperial college london, uk']	3	Paralinguistics in Speech and Language: Human and Automatic Analysis and Processing
sankar23_interspeech	['univ. grenoble alpes, cnrs, grenoble inp, gipsa-lab', ' grenoble, france']	13	Speech, Voice, and Hearing Disorders
zhong23_interspeech	['tencent ai lab, china', 'zhejiang university, china']	7	Speech Synthesis and Spoken Language Generation
ogun23_interspeech	['universite de lorraine, cnrs, inria, loria, f-54000 nancy, france']	7	Speech Synthesis and Spoken Language Generation
li23y_interspeech	['center for speech and language technologies, bnrist, tsinghua university, china', 'school of artificial intelligence, beijing university of posts and telecommunications, china', '∗corresponding authors:']	12	Spoken Language Processing: Translation, Information Retrieval, Summarization, Resources, and Evaluation
li23z_interspeech	['the chinese university of hong kong, hong kong sar, china', 'centre for perceptual and interactive intelligence, hong kong sar, china']	12	Spoken Language Processing: Translation, Information Retrieval, Summarization, Resources, and Evaluation
obrien23_interspeech	"[""laboratoire informatique d'avignon, ea 4128, avignon universite, france"", 'semaxone, france']"	13	Speech, Voice, and Hearing Disorders
do23b_interspeech	['graduate school of ai, postech, republic of korea', 'department of computer science and engineering, postech, republic of korea']	13	Speech, Voice, and Hearing Disorders
ueda23_interspeech	['the university of tokyo, japan.']	1	Speech Perception, Production, and Acquisition by Human Listeners
molenaar23_interspeech	['centre for language and speech technology, radboud university nijmegen, netherlands']	10	Speech Recognition: Technologies and Systems for New Applications
ryumina23_interspeech	['st. petersburg federal research center of the russian academy of sciences, st. petersburg, russia', 'department of information and computing sciences, utrecht university, the netherlands', 'itmo university, st. petersburg, russia']	12	Spoken Language Processing: Translation, Information Retrieval, Summarization, Resources, and Evaluation
gu23b_interspeech	['state key laboratory of information security, institute of information engineering, chinese', 'academy of sciences, beijing 100085, china', 'school of cyber security, university of chinese academy of sciences, beijing 100085, china']	7	Speech Synthesis and Spoken Language Generation
zhang23ca_interspeech	['the state key laboratory of information security, institute of information engineering, chinese', 'academy of sciences, beijing 100093, china', 'school of cyber security, university of chinese academy of sciences, beijing 100085, china']	5	Analysis of Speech and Audio Signals
li23aa_interspeech	['school of information science and engineering, xinjiang university, urumqi, china', 'bytedance', 'national university of singapore, singapore', 'school of computer science and engineering, nanyang technological university, singapore', 'xinjiang key laboratory of multi-lingual information technology, urumqi, china']	4	Speaker and Language Identification
burridge23_interspeech	['school of mathematics and physics, university of portsmouth, united kingdom']	2	Phonetics, Phonology, and Prosody
styles23_interspeech	['psychology, school of social sciences, nanyang technological university, singapore', 'school of electrical and electronic engineering, nanyang technological university, singapore', 'clsp and hlt-coe, johns hopkins university, usa', 'department of microelectronics, delft university of technology, netherlands']	14	Special Sessions and Challenges
fara23_interspeech	"['thymia, london, uk', ""institute of psychiatry, psychology & neuroscience (ioppn), king's college london, london, uk""]"	14	Special Sessions and Challenges
wang23la_interspeech	['national engineering research center of speech and language information processing,', 'university of science and technology of china, hefei, anhui, china', 'school of electrical and computer engineering, georgia institute of technology, american', 'china mobile online services company limited, china']	11	Spoken Dialog Systems and Conversational Analysis
wu23g_interspeech	['national taiwan university, taiwan', 'meta ai, usa']	12	Spoken Language Processing: Translation, Information Retrieval, Summarization, Resources, and Evaluation
campbell23_interspeech	"['vairavan7, richard j.b. dobson2,6, laura docio-fernandez1, carmen garcia-mateo1, vaibhav a.', 'narayan8, matthew hotopf2,5, nicholas cummins2, the radar-cns consortium9', 'gtm research group, atlanttic research center, university of vigo, spain', ""institute of psychiatry, psychology and neuroscience, king's college london, uk"", 'school of psychology, university of sussex, falmer, uk', ""radar-cns patient advisory board, king's college london, uk"", 'nihr biomedical research centre at south london and maudsley nhs foundation trust and', ""king's college london, uk"", 'institute of health informatics, university college london, uk', 'janssen research and development llc, titusville, nj, united states', ""davos alzheimer's collaborative"", 'www.radar-cns.org']"	14	Special Sessions and Challenges
svihlik23_interspeech	['czech technical university in prague, czech republic', 'university of chemistry and technology, prague, czech republic', 'university hospital of bern, switzerland', 'university college london hospitals nhs foundation trust, united kingdom', 'general university hospital, prague, czech republic']	1	Speech Perception, Production, and Acquisition by Human Listeners
kim23i_interspeech	['department of electrical and electronic engineering, yonsei university, south korea']	5	Analysis of Speech and Audio Signals
yip23_interspeech	['speech lab of damo academy, alibaba group', 'scse, nanyang technological university (ntu), singapore', 'alibaba-ntu singapore jri, interdisciplinary graduate programme, ntu, singapore.']	4	Speaker and Language Identification
kaneko23_interspeech	['ntt communication science laboratories, ntt corporation, japan']	7	Speech Synthesis and Spoken Language Generation
cong23_interspeech	['bytedance']	7	Speech Synthesis and Spoken Language Generation
jouaiti23_interspeech	['imperial college london, uk', 'uk dementia research institute care research and technology centre, uk']	5	Analysis of Speech and Audio Signals
