paper_id	affiliations	author_area_id	author_area_label
jing24b_interspeech	['chair of embedded intelligence for health care & wellbeing, university of augsburg, germany', 'chi – chair of health informatics, mri, technical university of munich, germany', 'glam – group on language, audio, & music, imperial college london, uk']	3	Paralinguistics in Speech and Language: Human and Automatic Analysis and Processing
neumann24_interspeech	['modality.ai, inc., san francisco, ca, usa', 'university of california, san francisco, san francisco, ca, usa']	13	Speech, Voice, and Hearing Disorders
eskimez24_interspeech	['microsoft corporation, usa']	7	Speech Synthesis and Spoken Language Generation
suzuki24_interspeech	['ntt corporation, japan']	11	Spoken Dialog Systems and Conversational Analysis
xiao24b_interspeech	['eindhoven university of technology', 'meta ai, uk', 'imperial college london', 'university of twente', 'university of luxembourg', 'university of surrey', 'university of oxford']	9	Speech Recognition: Architecture, Search, and Linguistic Components
chaudhary24_interspeech	['cse department and infosys centre for ai, iiit delhi, india', 'centre for vision, speech and signal processing, university of surrey, uk']	5	Analysis of Speech and Audio Signals
bai24b_interspeech	['applied sciences group, microsoft corporation', 'university of california, berkeley']	5	Analysis of Speech and Audio Signals
lux24_interspeech	['university of stuttgart, germany', 'fraunhofer institute for integrated circuits iis, erlangen, germany', 'university of groningen, the netherlands']	7	Speech Synthesis and Spoken Language Generation
wang24v_interspeech	['microsoft corporation, usa']	7	Speech Synthesis and Spoken Language Generation
bott24_interspeech	['university of stuttgart, germany']	7	Speech Synthesis and Spoken Language Generation
yen24_interspeech	['georgia institute of technology, u.s.a', 'universita degli studi di palermo, italy', 'norwegian university of science and technology, norway']	10	Speech Recognition: Technologies and Systems for New Applications
labrak24_interspeech	['lia - avignon university, france', 'zenidoc, france', 'nantes universite, ecole centrale nantes, cnrs, ls2n, umr 6004, f-44000 nantes, france']	14	Special Sessions and Challenges
jung24c_interspeech	['carnegie mellon university, usa', 'apple, usa']	4	Speaker and Language Identification
pan24b_interspeech	['microsoft, one microsoft way, redmond, usa']	14	Special Sessions and Challenges
wang24w_interspeech	['google llc']	9	Speech Recognition: Architecture, Search, and Linguistic Components
feng24b_interspeech	['university of southern california, usa', 'amazon, usa']	5	Analysis of Speech and Audio Signals
anderson24_interspeech	['edinburgh napier university, uk', 'verint systems ltd, usa']	11	Spoken Dialog Systems and Conversational Analysis
barreraaltuna24_interspeech	['university of south florida, usa', 'sungkyunkwan university, south korea']		
fan24b_interspeech	['dept. of electrical and computer engineering, university of california, los angeles, u.s.a']	14	Special Sessions and Challenges
jung24d_interspeech	['carnegie mellon university, usa', 'national institute of informatics, japan', 'eurecom, france', 'pindrop, usa', 'korea advanced institute of science and technology, south korea']	4	Speaker and Language Identification
ni24_interspeech	['southeast university, china', 'zhejiang lab, china']	6	Speech Coding and Enhancement
ma24c_interspeech	['google deepmind, usa', 'google deepmind, japan']	7	Speech Synthesis and Spoken Language Generation
demopoulos24_interspeech	['university of california, san francisco', 'modality.ai, inc., san francisco']	14	Special Sessions and Challenges
wang24x_interspeech	['nankai university, china']	13	Speech, Voice, and Hearing Disorders
palaskar24_interspeech	['apple']	1	Speech Perception, Production, and Acquisition by Human Listeners
zhang24j_interspeech	['national institute of informatics, tokyo, japan 2sokendai, kanagawa, japan', 'national institute of information and communications technology, kyoto, japan', 'digital security department, eurecom, france']		
zhang24k_interspeech	['harbin institute of techonlogy, shenzhen']	6	Speech Coding and Enhancement
tomita24_interspeech	['the university of tokyo', 'kobe gakuin university']	10	Speech Recognition: Technologies and Systems for New Applications
xi24_interspeech	['national engineering laboratory for speech and language information processing,', 'university of science and technology of china, hefei, china.', 'the australian national university. 3ict cluster, singapore institute of technology, singapore.']	3	Paralinguistics in Speech and Language: Human and Automatic Analysis and Processing
liu24j_interspeech	['national institute of informatics, tokyo, japan', 'sokendai, kanagawa, japan 3singapore institute of technology, singapore']	6	Speech Coding and Enhancement
kim24m_interspeech	['department of electrical and electronic engineering, yonsei university, south korea', 'idlab, ghent university - imec, ghent, belgium']	5	Analysis of Speech and Audio Signals
gholami24_interspeech	['soc cellular & multimedia lab r&d', 'samsung semiconductor inc., san diego, ca, usa']	6	Speech Coding and Enhancement
kothare24_interspeech	['modality.ai, inc., san francisco, ca, usa 2university medical center utrecht, utrecht,', 'netherlands 3university of california, san francisco, san francisco, ca, usa']	14	Special Sessions and Challenges
yang24l_interspeech	['the chinese university of hong kong, hong kong sar, china']	7	Speech Synthesis and Spoken Language Generation
xiaowang24_interspeech	['school of information science, beijing language and culture university', 'institute of intelligent language learning, beijing language and culture university']	2	Phonetics, Phonology, and Prosody
ahn24c_interspeech	['apple']	5	Analysis of Speech and Audio Signals
halpern24_interspeech	['nagoya university, japan 2netherlands cancer institute, the netherlands', 'university of groningen, the netherlands 4university medical center groningen, the netherlands']	13	Speech, Voice, and Hearing Disorders
huang24g_interspeech	['hubei key laboratory of smart internet technology, school of electronic information and', 'communication, huazhong university of science and technology,', 'wuhan, china']	4	Speaker and Language Identification
singh24c_interspeech	['university of eastern finland, finland', 'institute for advancing intelligence, tcg crest, india', 'academy of scientific and innovative research (acsir), india']	8	Speech Recognition: Signal Processing, Acoustic Modeling, Robustness, Adaptation
zhao24e_interspeech	['institute of linguistics, chinese academy of social sciences, china. 2department of chinese', 'language and literature, fudan university, china. 3college of foreign languages and literature,', 'fudan university, china. 4institute of modern languages and linguistics, fudan university, china.', 'corresponding author:']	1	Speech Perception, Production, and Acquisition by Human Listeners
baihaqi24_interspeech	['nara institute of science and technology, japan', 'guardian robot project, riken, japan']	11	Spoken Dialog Systems and Conversational Analysis
kumar24_interspeech	['department of artificial intelligence and computer science, yeshiva university, new york, ny, usa', 'school of public policy, cornell university, ithaca, ny, usa.']	5	Analysis of Speech and Audio Signals
khanagha24_interspeech	['meta inc. 1 hacker way. menlo park, ca 94025. usa']	6	Speech Coding and Enhancement
siriwardena24_interspeech	['university of maryland college park, md, usa', 'dolby laboratories, ca, usa']	7	Speech Synthesis and Spoken Language Generation
hussein24_interspeech	['clsp & 2hltcoe, johns hopkins university, usa 3xiaomi corp., china']	9	Speech Recognition: Architecture, Search, and Linguistic Components
wang24y_interspeech	"[""department of electrical and computer engineering, queen's university, kingston, canada"", 'department of signal theory, telematics and communications, university of granada, spain', 'demant a/s, smoerum, denmark', 'department of electronic systems, aalborg university, aalborg, denmark']"	6	Speech Coding and Enhancement
hoang24_interspeech	['department of computer science and engineering, michigan state university, usa', 'department of neurology, massachusetts general hospital, harvard medical school, usa']	14	Special Sessions and Challenges
shang24_interspeech	['huawei translation service center, beijing, china']	12	Spoken Language Processing: Translation, Information Retrieval, Summarization, Resources, and Evaluation
li24y_interspeech	['school of computer science and communication engineering, jiangsu university', 'school of computer science, carnegie mellon university']	7	Speech Synthesis and Spoken Language Generation
rittergutierrez24_interspeech	['nanyang technological university, singapore 2institute for infocomm research (i2r), singapore', 'national taiwan university, taiwan 4asus intelligent cloud services, taiwan 5speech lab of', 'damo academy, alibaba group, singapore']	3	Paralinguistics in Speech and Language: Human and Automatic Analysis and Processing
hai24_interspeech	['electrical and computer engineering, johns hopkins university, baltimore, md, usa', 'massachusetts institute of technology, cambridge, ma, usa', 'myshell.ai, usa']	7	Speech Synthesis and Spoken Language Generation
tang24b_interspeech	['hangzhou huacheng network technology, china']	5	Analysis of Speech and Audio Signals
joseph24_interspeech	['samsung research, bangalore']	8	Speech Recognition: Signal Processing, Acoustic Modeling, Robustness, Adaptation
guo24c_interspeech	['college of information science and electronic engineering, zhejiang university, china']	7	Speech Synthesis and Spoken Language Generation
bae24_interspeech	['samsung research, seoul, republic of korea', 'samsung research', '∗equal contribution']	6	Speech Coding and Enhancement
talkar24_interspeech	['linus health, boston, ma, usa 2aural analytics, scottsdale, az, usa']	13	Speech, Voice, and Hearing Disorders
cho24b_interspeech	['seoul national university (snu), republic of korea', 'supertone inc., republic of korea', 'korea advanced institute of science and technology (kaist), republic of korea']	7	Speech Synthesis and Spoken Language Generation
kang24c_interspeech	['apple']	9	Speech Recognition: Architecture, Search, and Linguistic Components
kim24n_interspeech	['department of artificial intelligence, hanyang university, seoul, republic of korea', 'department of electronic engineering, hanyang university, seoul, republic of korea']	5	Analysis of Speech and Audio Signals
zhang24l_interspeech	['tianjin university, china', 'tianjin medical university, china']		
a24_interspeech	['college of engineering trivandrum, india', 'government engineering college barton hill, india', 'apj abdul kalam technological university, india']	5	Analysis of Speech and Audio Signals
buddi24_interspeech	['the university of texas at austin, usa 2apple, usa']	4	Speaker and Language Identification
choi24c_interspeech	['department of electronic engineering, hanyang university, seoul, republic of korea']	5	Analysis of Speech and Audio Signals
mohapatra24_interspeech	['northwestern university, usa', 'worcester polytechnic institute, usa']	13	Speech, Voice, and Hearing Disorders
li24z_interspeech	['school of artificial intelligence, beijing university of posts and telecommunications, china']	3	Paralinguistics in Speech and Language: Human and Automatic Analysis and Processing
chen24q_interspeech	['audiocc lab, cs dept, shanghai jiao tong university, shanghai, china', 'national institute of informatics, tokyo, japan', 'national institute of information and communications technology, kyoto, japan']	7	Speech Synthesis and Spoken Language Generation
wang24z_interspeech	['school of computer science and technology, xinjiang university, urumqi 830017, china', 'xinjiang key laboratory of signal detection and processing, urumqi 830017, china', 'department of electronic engineering, tsinghua university, beijing 100084, china']	4	Speaker and Language Identification
meng24d_interspeech	['google llc., usa']	8	Speech Recognition: Signal Processing, Acoustic Modeling, Robustness, Adaptation
pan24c_interspeech	['institute for infocomm research (i2r), agency for science, technology and research (a⋆star),', 'singapore']	4	Speaker and Language Identification
onda24_interspeech	['graduate school of engineering, the university of tokyo, japan']	14	Special Sessions and Challenges
seong24_interspeech	['department of electronic engineering, hanyang university, seoul, republic of korea']	7	Speech Synthesis and Spoken Language Generation
mehta24_interspeech	['ctr for laryngeal surgery and voice rehab., mass. general hospital, boston, massachusetts, usa']	14	Special Sessions and Challenges
li24aa_interspeech	['cyberagent, inc., japan']	6	Speech Coding and Enhancement
lin24j_interspeech	['school of computer science, wuhan university, wuhan, china', 'china mobile research institute, beijing, china', 'suzhou municipal key laboratory of mutimodal intelligent systems,', 'duke kunshan university, kunshan, china']	4	Speaker and Language Identification
saif24_interspeech	['rensselaer polytechnic institute, troy, ny, usa', 'ibm research ai, t j. watson research center, yorktown heights, ny, usa']	8	Speech Recognition: Signal Processing, Acoustic Modeling, Robustness, Adaptation
nie24_interspeech	['university of texas at dallas, usa', 'university of southern california, usa', 'university of birmingham, uae']	13	Speech, Voice, and Hearing Disorders
shi24c_interspeech	['guangdong provincial key laboratory of intelligent information processing, college of', 'electronics and information engineering, shenzhen university, shenzhen', ', china', 'acoustics lab., school of physics and optoelectronics, south china university of technology,', 'guangzhou', ', china']	1	Speech Perception, Production, and Acquisition by Human Listeners
wang24aa_interspeech	['microsoft, usa']	12	Spoken Language Processing: Translation, Information Retrieval, Summarization, Resources, and Evaluation
saeki24_interspeech	['the university of tokyo, japan.', 'carnegie mellon university, usa. 3keio university, japan.']	7	Speech Synthesis and Spoken Language Generation
zhu24_interspeech	['school of computer science and technology, anhui university, hefei 230601, china,', 'department of automation, tsinghua university, china,', 'beijing national research center for information science and technology,tsinghua university']	3	Paralinguistics in Speech and Language: Human and Automatic Analysis and Processing
shih24b_interspeech	['electrical engineering, national taiwan university, taiwan', 'meta ai, usa']	11	Spoken Dialog Systems and Conversational Analysis
zhao24f_interspeech	['tsinghua university, china', 'shenzhen research institute of big data, china', 'university of cambridge, united kingdom']	4	Speaker and Language Identification
oura24_interspeech	['graduate school of human sciences, waseda university, saitama, japan', 'faculty of science and engineering, waseda university, tokyo, japan']	1	Speech Perception, Production, and Acquisition by Human Listeners
yang24m_interspeech	['netease yidun ai lab, hangzhou, china']	8	Speech Recognition: Signal Processing, Acoustic Modeling, Robustness, Adaptation
song24b_interspeech	['moe key lab of artificial intelligence, ai institute, x-lance lab,', 'shanghai jiao tong university, china', 'bytedance 3microsoft, one microsoft way, redmond, usa']	7	Speech Synthesis and Spoken Language Generation
xu24d_interspeech	['shenzhen international graduate school, tsinghua university, shenzhen, china', 'tencent ai lab', 'the chinese university of hong kong, hong kong sar, china']	14	Special Sessions and Challenges
yin24b_interspeech	['national yang ming chiao tung university, taiwan', 'academia sinica, taiwan']	7	Speech Synthesis and Spoken Language Generation
roesler24_interspeech	['zhang1, nikhil sukhdev1, kolja wilms1, anusha badathala2,4, sandrine istas5, steve ruhmel3, bryan', 'hansen3, madeline hannan3, david henley3, arthur wallace2,4, ira shoulson1, david', 'suendermann-oeft1, vikram ramanarayanan1,2,4', 'modality.ai, inc., san francisco, ca, usa. 2san francisco veterans affairs health care system,', 'san francisco, ca, usa. 3janssen research and development, llc., nj, usa. 4university of', 'california, san francisco, san francisco, ca, usa. 5icon strategic solutions, icon plc., belgium']	14	Special Sessions and Challenges
kusunoki24_interspeech	['department of communications and computer engineering, waseda university, tokyo, japan']	8	Speech Recognition: Signal Processing, Acoustic Modeling, Robustness, Adaptation
szekely24_interspeech	['division of speech, music and hearing, kth royal institute of technology, sweden', 'department of linguistics cognitive science, university of delaware, usa']	14	Special Sessions and Challenges
kim24o_interspeech	['department of artificial intelligence, hanyang university, seoul, republic of korea', 'hanyang university department of electronic engineering, seoul, republic of korea', 'samsung electronics, suwon, republic of korea']	6	Speech Coding and Enhancement
take24_interspeech	['the university of tokyo, japan', 'keio university, japan', 'national institute of advanced industrial science and technology (aist), japan']	7	Speech Synthesis and Spoken Language Generation
li24ba_interspeech	"[""northwestern polytechnical university, xi'an, china"", 'school of data science, the chinese university of hong kong,', 'shenzhen (cuhk-shenzhen), china', 'the chinese university of hong kong, hong kong sar, china', 'shanghai mobvoi information technology co., ltd']"	7	Speech Synthesis and Spoken Language Generation
heo24_interspeech	['audio ai lab., nc research, ncsoft corp., republic of korea']	6	Speech Coding and Enhancement
wu24j_interspeech	['cas key laboratory of human-machine intelligence-synergy systems, shenzhen institute of', 'advanced technology, chinese academy of sciences, china', 'university of chinese academy of sciences, china', 'guangdong-hong kong-macao joint laboratory of human-machine intelligence-synergy', 'systems, china']	1	Speech Perception, Production, and Acquisition by Human Listeners
xiong24_interspeech	['school of electrical, computer and energy engineering, arizona state university, tempe, usa', 'college of health solutions, arizona state university, tempe, usa']	13	Speech, Voice, and Hearing Disorders
tannander24_interspeech	['kth royal institute of technology', 'swedish agency for accessible media']	7	Speech Synthesis and Spoken Language Generation
wu24k_interspeech	['kachinthaya1, tavish mishra1, bohan yu1, alan w black1, rikky muller∗∗1, gopala krishna', 'anumanchipalli∗∗1', 'university of california, berkeley']	14	Special Sessions and Challenges
nguyen24b_interspeech	['institute for infocomm research (i2r), a*star, singapore', 'industrial university of ho chi minh city, vietnam']	10	Speech Recognition: Technologies and Systems for New Applications
li24ca_interspeech	['laboratoire de phonetique et phonologie (cnrs & sorbonne nouvelle, paris, france)', 'laboratoire parole et langage (cnrs & universite aix-marseille, aix-en-provence, france)']	14	Special Sessions and Challenges
noroozi24_interspeech	['nvidia, usa']	11	Spoken Dialog Systems and Conversational Analysis
dang24b_interspeech	['graduate school of informatics, nagoya university', 'school of informatics, daido university', 'department of neurology, nagoya university graduate school of medicine', 'department of health science, faculty of psychological and physical science, aichi gakuin university', 'department of neurosurgery, nagoya university graduate school of medicine', 'department of clinical research education, nagoya university graduate school of medicine']	13	Speech, Voice, and Hearing Disorders
li24da_interspeech	['♠laboratory of speech and intelligent information processing, institute of acoustics, cas, china', '† university of chinese academy of sciences, china']	7	Speech Synthesis and Spoken Language Generation
mehta24b_interspeech	['speech, music and hearing, kth royal institute of technology, sweden', 'independent researcher']	7	Speech Synthesis and Spoken Language Generation
sun24d_interspeech	['graduate school of engineering, the university of tokyo']	12	Spoken Language Processing: Translation, Information Retrieval, Summarization, Resources, and Evaluation
li24ea_interspeech	['dolby laboratories', 'school of information science and engineering, southeast university, china']	6	Speech Coding and Enhancement
udupa24_interspeech	['electrical engineering department, indian institute of science (iisc), bangalore-560012, india', 'navana tech (nt), mumbai-400001, india']	14	Special Sessions and Challenges
galvez24_interspeech	['nvidia, usa', 'university of london, uk']	9	Speech Recognition: Architecture, Search, and Linguistic Components
weirich24_interspeech	['friedrich-schiller-university, jena', 'leibniz center for general linguistics, berlin']	2	Phonetics, Phonology, and Prosody
eungi24_interspeech	['grad. school of artificial intelligence and 2dept. of electrical engineering, postech, korea', 'ensc, bordeaux inp, france', 'krafton, korea', 'inst. for convergence research and education in advanced technology, yonsei university, korea']	7	Speech Synthesis and Spoken Language Generation
chen24r_interspeech	['university of science and technology of china, hefei, china', 'anhui provincial hospital, hefei, china']	5	Analysis of Speech and Audio Signals
wan24b_interspeech	['cas key laboratory of behavioral science, institute of psychology', 'department of psychology,', 'university of the chinese academy of sciences', 'beijing union university', ' jiangsu university of', 'science and technology', 'university of science and technology of china']	13	Speech, Voice, and Hearing Disorders
shen24c_interspeech	['aix marseille univ, cnrs, lpl, aix-en-provence, france', 'institute for language, communication and the brain, aix marseille university, france']	1	Speech Perception, Production, and Acquisition by Human Listeners
shu24_interspeech	['tianjin key laboratory of cognitive computing and application, tianjin university, china', 'baidu, inc., china 3kyoto university, japan 4huiyan technology (tianjin) co., ltd, china', 'shenzhen institute of advanced technolog, chinese academy science, china']	9	Speech Recognition: Architecture, Search, and Linguistic Components
chen24s_interspeech	['beijing institute of computer technology and application']	8	Speech Recognition: Signal Processing, Acoustic Modeling, Robustness, Adaptation
kye24_interspeech	['university of washington']	2	Phonetics, Phonology, and Prosody
song24c_interspeech	['national university of singapore, singapore', 'school of data science, shenzhen research institute of big data,', 'the chinese university of hong kong, shenzhen, guangdong', ', p.r. china']	9	Speech Recognition: Architecture, Search, and Linguistic Components
li24fa_interspeech	['school of foreign studies, nanjing university of science and technology, china', 'department of language science and technology, universitat des saarlandes, germany']	1	Speech Perception, Production, and Acquisition by Human Listeners
meyer24_interspeech	['institute for natural language processing, university of stuttgart, germany']	6	Speech Coding and Enhancement
wang24ba_interspeech	['dept. of systems engineering & engineering management, the chinese university of hong kong', 'stanley ho big data decision analytics research centre, the chinese university of hong kong', 'department of psychology, the chinese university of hong kong', '∗equal contributions']	1	Speech Perception, Production, and Acquisition by Human Listeners
gu24b_interspeech	['school of computer science and technology, harbin institute of technology, harbin, china']	8	Speech Recognition: Signal Processing, Acoustic Modeling, Robustness, Adaptation
haider24_interspeech	['acoustics research institute, austrian academy of sciences, austria', 'nantes universite, ecole centrale nantes, cnrs, ls2n, france', 'university of vienna, faculty of mathematics, austria']	8	Speech Recognition: Signal Processing, Acoustic Modeling, Robustness, Adaptation
sheikh24_interspeech	['mohamed bin zayed university of artificial intelligence, abu dhabi, united arab emirates']	5	Analysis of Speech and Audio Signals
coulange24_interspeech	['laboratory of linguistics and didactics of foreign and mother tongues (lidilem), university grenoble alpes, france', 'cnrs, institute of engineering, grenoble computer science laboratory (lig), university grenoble alpes, france', 'spoken language processing laboratory (slpl), doshisha university, japan']	2	Phonetics, Phonology, and Prosody
mogridge24_interspeech	['speech and hearing group, dept. of computer science, university of sheffield, uk']	6	Speech Coding and Enhancement
lim24_interspeech	['university of seoul, republic of korea']	4	Speaker and Language Identification
he24_interspeech	['graduate school of informatics, nagoya university, japan', 'information technology center, nagoya university, japan']	12	Spoken Language Processing: Translation, Information Retrieval, Summarization, Resources, and Evaluation
fang24_interspeech	['institute of linguistics, chinese academy of social sciences']	1	Speech Perception, Production, and Acquisition by Human Listeners
gothi24_interspeech	['centre for machine intelligence and data science, iit bombay', 'department of electrical engineering, iit bombay']	10	Speech Recognition: Technologies and Systems for New Applications
xie24c_interspeech	['school of ece, peking university, china']	12	Spoken Language Processing: Translation, Information Retrieval, Summarization, Resources, and Evaluation
hao24_interspeech	['china mobile research institute, beijing, china']	3	Paralinguistics in Speech and Language: Human and Automatic Analysis and Processing
omine24_interspeech	['kyushu university, japan']	5	Analysis of Speech and Audio Signals
leung24_interspeech	['speech and hearing (spandh), dept. of computer science, the university of sheffield, uk']	13	Speech, Voice, and Hearing Disorders
moussa24_interspeech	['it security infrastructures lab, friedrich-alexander university of erlangen-nurnberg, germany']	5	Analysis of Speech and Audio Signals
hao24b_interspeech	['china mobile research institute, beijing, china']	4	Speaker and Language Identification
li24ga_interspeech	['key laboratory of urban land resources monitoring and simulation,', 'ministry of natural resources, china', 'department of electrical and electronic engineering,', 'southern university of science and technology, shenzhen, china', 'college of computer science, inner mongolia university, china']	1	Speech Perception, Production, and Acquisition by Human Listeners
monteiro24_interspeech	['priberam, alameda d afonso henriques 41', '-123 lisboa, portugal']	10	Speech Recognition: Technologies and Systems for New Applications
wesolek24_interspeech	['leibniz-centre general linguistics, germany 2 humboldt-universitat zu berlin, germany', 'university of wroclaw, poland']	1	Speech Perception, Production, and Acquisition by Human Listeners
gudmalwar24_interspeech	['sony research india pvt. ltd., bangalore, india', 'indraprastha institute of information technology (iiit), delhi, india']	7	Speech Synthesis and Spoken Language Generation
vegarodriguez24_interspeech	['univ. grenoble alpes, cnrs, grenoble inp, gipsa-lab', ' grenoble, france', 'brasilia university, brasilia, brazil.']	2	Phonetics, Phonology, and Prosody
yoon24b_interspeech	['yonsei university, republic of korea', 'hyundai, republic of korea']	7	Speech Synthesis and Spoken Language Generation
xu24e_interspeech	['moe key lab of artificial intelligence x-lance lab, shanghai jiao tong university, china', 'centre for vision, speech and signal processing (cvssp), university of surrey, uk']	5	Analysis of Speech and Audio Signals
wang24ca_interspeech	['institute of automation, chinese academy of sciences 2school of artificial intelligence, university of chinese academy of', 'sciences 3 school of information and communication engineering, communication university of china 4 department of', 'automation, tsinghua university 5 beijing national research center for information science and technology, tsinghua university', 'shanghai polytechnic university']	5	Analysis of Speech and Audio Signals
shi24d_interspeech	['university of science and technology of china, hefei, china']	11	Spoken Dialog Systems and Conversational Analysis
xu24f_interspeech	['moe key lab of artificial intelligence x-lance lab, shanghai jiao tong university, china', 'institute of intelligent computing, alibaba group, china']	5	Analysis of Speech and Audio Signals
sahipjohn24_interspeech	['sony research india pvt. ltd., bangalore, india', 'indraprastha institute of information technology (iiit), delhi, india']	7	Speech Synthesis and Spoken Language Generation
xie24d_interspeech	['moe key lab of artificial intelligence x-lance lab,', 'department of computer science and engineering ai institute,', 'shanghai jiao tong university, shanghai, china']		
kinnunen24_interspeech	['university of eastern finland, finland', 'university of oulu, finland', 'national institute of informatics, japan']	7	Speech Synthesis and Spoken Language Generation
shi24e_interspeech	['school of computer science and technology, harbin institute of technology, china', 'center for speech and language technologies, bnrist, tsinghua university, china', 'school of artificial intelligence, beijing university of posts and telecommunications, china', 'huawei technologies co., ltd. china', '∗corresponding authors:']	8	Speech Recognition: Signal Processing, Acoustic Modeling, Robustness, Adaptation
yusuf24b_interspeech	['bogazici university, turkey']	12	Spoken Language Processing: Translation, Information Retrieval, Summarization, Resources, and Evaluation
liu24k_interspeech	['department of electronic engineering, the chinese university of hong kong', 'gvoice, tencent']	9	Speech Recognition: Architecture, Search, and Linguistic Components
xu24g_interspeech	['department of systems engineering and engineering management,', 'the chinese university of hong kong, hong kong sar, china', 'centre for perceptual and interactive intelligence (cpii) limited, hksar, china']	7	Speech Synthesis and Spoken Language Generation
schubert24_interspeech	['mobile dialog systems, iikt, otto von guericke university, magdeburg, germany', 'leibniz-centre general linguistics (zas), germany']	14	Special Sessions and Challenges
kim24p_interspeech	['korea electronics technology institute, south korea']	7	Speech Synthesis and Spoken Language Generation
hodoshima24_interspeech	['department of information and telecommunication engineering, tokai university']	1	Speech Perception, Production, and Acquisition by Human Listeners
behera24_interspeech	['reliance jio aicoe, hyderabad, india']	5	Analysis of Speech and Audio Signals
ge24_interspeech	['school of communication and information engineering, nanjing university of posts and telecommunications, p r. china', 'chi – chair of health informatics, mri, technische universitat munchen, germany', 'glam – group on language, audio, & music, imperial college london, u k.']	7	Speech Synthesis and Spoken Language Generation
li24ha_interspeech	['moe key lab of artificial intelligence x-lance lab', 'shanghai jiao tong university, shanghai, china', 'institute of intelligent computing, alibaba group, china']	5	Analysis of Speech and Audio Signals
miodonska24_interspeech	"['faculty of biomedical engineering, silesian university of technology, zabrze, poland', ""medical facility 'therapy' – center for health and human development, ruda sl ˛aska, poland""]"	2	Phonetics, Phonology, and Prosody
hu24e_interspeech	['college of information science and engineering, xinjiang university, urumqi, china', 'department of electronic engineering, tsinghua university, beijing, china', 'key laboratory of signal detection and processing, xinjiang, urumqi, china']	8	Speech Recognition: Signal Processing, Acoustic Modeling, Robustness, Adaptation
seong24b_interspeech	['department of electronic engineering, hanyang university, seoul, republic of korea', 'department of artificial intelligence application, hanyang university, seoul, republic of korea']	7	Speech Synthesis and Spoken Language Generation
zhao24g_interspeech	['college of computer and information engineering, tianjin normal university, tianjin, china', 'college of computer science, zhejiang university, china', 'chair of embedded intelligence for health care and wellbeing, university of augsburg, germany', 'glam – group on language, audio, & music, imperial college london, uk']	3	Paralinguistics in Speech and Language: Human and Automatic Analysis and Processing
maji24_interspeech	['rekhi centre of excellence for the science of happiness, iit kharagpur, india', 'department of electrical engineering', 'b c roy technology hospital, iit kharagpur, india']	13	Speech, Voice, and Hearing Disorders
hao24c_interspeech	['university of groningen, the netherlands']	14	Special Sessions and Challenges
liu24l_interspeech	['department of electronic engineering, the chinese university of hong kong', 'gvoice, tencent']	9	Speech Recognition: Architecture, Search, and Linguistic Components
mohapatra24b_interspeech	['department of electrical and computer engineering, university of british columbia, canada', 'college of arts, media and design, northeastern university, boston, usa']	1	Speech Perception, Production, and Acquisition by Human Listeners
bandekar24_interspeech	['electrical engineering department, indian institute of science (iisc), bangalore-560012, india']	14	Special Sessions and Challenges
si24_interspeech	['school of electronic and information engineering, south china university of technology,', 'guangzhou, china']	5	Analysis of Speech and Audio Signals
rabatin24_interspeech	['meta, usa']	12	Spoken Language Processing: Translation, Information Retrieval, Summarization, Resources, and Evaluation
dong24_interspeech	['faculty of information engineering and automation, kunming university of science and', 'technology, china 2yunnan key laboratory of artificial intelligence, china']	9	Speech Recognition: Architecture, Search, and Linguistic Components
jiang24c_interspeech	['qian2, jia liu1,3, pingyi fan1,∗', 'tsinghua university, china 2shanghai jiao tong university, china', 'huakong ai plus, china']	5	Analysis of Speech and Audio Signals
manhtienanh24_interspeech	['vinbigdata, vietnam', 'hanoi university of science and technology, vietnam']	9	Speech Recognition: Architecture, Search, and Linguistic Components
taylor24_interspeech	['department of language and linguistic science, university of york, york, uk', 'audiolab, school of physics, engineering and technology, university of york, york, uk']	2	Phonetics, Phonology, and Prosody
zhang24m_interspeech	"[""northwestern polytechnical university, xi'an, china"", 'bytedance, china']"	6	Speech Coding and Enhancement
shi24f_interspeech	['school of computer and information engineering, institute for artificial intelligence, shanghai polytechnic university', 'institute of automation, chinese academy of sciences 3department of automation, tsinghua university', 'beijing national research center for information science and technology, tsinghua university 5tianjin university', 'school of artificial intelligence, university of chinese academy of sciences']	7	Speech Synthesis and Spoken Language Generation
wu24l_interspeech	['department of system engineering and engineering management,', 'the chinese university of hong kong, hksar, china', 'centre for perceptual and interactive intelligence limited, hksar, china']	10	Speech Recognition: Technologies and Systems for New Applications
hojo24_interspeech	['toyohashi university of technology, japan', 'national insitute of technology, anan college, japan', 'nippon telegraph and telephone corporation, japan']	8	Speech Recognition: Signal Processing, Acoustic Modeling, Robustness, Adaptation
wells24_interspeech	['the centre for speech technology research, university of edinburgh, united kingdom', 'national institute of informatics, japan 3national research council canada, canada']	5	Analysis of Speech and Audio Signals
vinnikov24_interspeech	['microsoft']	8	Speech Recognition: Signal Processing, Acoustic Modeling, Robustness, Adaptation
li24ia_interspeech	['department of electronic engineering, tsinghua university, beijing 100084, china']	14	Special Sessions and Challenges
cai24b_interspeech	['shenzhen international graduate school, tsinghua university, shenzhen, china', 'the chinese unviersity of hong kong, hong kong sar, china', 'peng cheng lab, shenzhen, china']	3	Paralinguistics in Speech and Language: Human and Automatic Analysis and Processing
