paper_id	affiliations
hauptman19_interspeech	['afeka tel-aviv college of engineering, aclp, israel', 'movement disorders unit, dept of neurology, tel-aviv sourasky medical center, israel', 'ono academic college, faculty of health professions, communication sciences and disorders', 'department, kiryat ono, israel', 'sackler school of medicine, tel-aviv university, tel-aviv, israel,', 'sagol school of neuroscience, tel aviv university, israel']
drioli19_interspeech	['department of mathematics, computer science and physics, university of udine, italy.', 'medical university of vienna, department of otorhinolaryngology, division of', 'phoniatrics-logopedics, vienna, austria.']
kadiri19_interspeech	['department of signal processing and acoustics, aalto university, finland']
cho19_interspeech	
schoentgen19_interspeech	['bio-, electro- and mechanical systems, faculty of applied sciences, universite libre de', 'bruxelles, brussels, belgium', 'medical university of vienna, division of phoniatrics-logopedics, department of', 'otorhinolaryngology, vienna, austria']
schaeffler19_interspeech	['clinical audiology, speech and language (casl) research centre, queen margaret university', 'edinburgh, scotland, uk', 'fitvoice cic, business innovation zone, university drive, musselburgh, scotland, uk']
moore19b_interspeech	['arizona state university, united states']
roessig19_interspeech	['ifl – phonetik, universitat zu k¨oln']
suni19_interspeech	['university of helsinki, finland', 'stockholm university, sweden']
murphy19_interspeech	['phonetics and speech laboratory, trinity college dublin']
albar19_interspeech	['umr 7710 laboratoire de linguistique formelle', 'universite de paris, labex efl, france']
okawa19_interspeech	['integrated graduate school of medicine engineering, and agricultural sciences,', 'university of yamanashi', 'idein inc.']
mulimani19_interspeech	['dept. of cse, national institute of technology karnataka, suarthkal, india', ' 025']
shen19b_interspeech	['department of electronic engineering, tsinghua university, beijing 100084, china']
ford19_interspeech	['computer science and artificial intelligence laboratory', 'massachusetts institute of technology', 'cambridge, ma, usa']
reddy19b_interspeech	
tarantino19_interspeech	['ecole polytechnique federale de lausanne, switzerland', 'artificial intelligence and machine learning group, swisscom', 'idiap research institute, martigny, switzerland']
nachmani19_interspeech	['facebook ai research', 'the school of computer science, tel aviv university']
lee19c_interspeech	['music & audio research group, seoul national university', 'center for super intelligence, seoul national university']
yi19_interspeech	['national engineering laboratory for speech and language information processing,', 'university of science and technology of china, hefei, p.r. china']
dahmani19_interspeech	['universite de lorraine, cnrs, inria, loria, f-54000 nancy, france']
ayllon19b_interspeech	['oben inc., ca, usa']
biasuttolervat19_interspeech	['universite de lorraine, cnrs, inria, loria, f-54000 nancy, france']
park19e_interspeech	
audhkhasi19_interspeech	['ibm research ai, ibm t j. watson research center, yorktown heights, ny 10598']
miao19_interspeech	['key laboratory of speech acoustics and content understanding, institute of acoustics, china', 'university of chinese academy of sciences, china', 'xinjiang laboratory of minority speech and language information processing, xinjiang technical', 'institute of physics and chemistry, chinese academy of sciences, china']
zhang19h_interspeech	['ibm research']
zhang19i_interspeech	
menne19_interspeech	['human language technology and pattern recognition, computer science department,', 'rwth aachen university', ' aachen, germany', 'apptek gmbh', ' aachen, germany']
novak19_interspeech	['university of illinois at chicago, united states of america']
shi19_interspeech	['university of illinois at urbana-champaign, usa', 'beijing language and culture university, china']
chen19h_interspeech	['the marcs institute, western sydney university, australia', 'haskins laboratories, new haven ct, usa']
tremblay19_interspeech	['university of kansas, usa', 'radboud university, nijmegen, the netherlands']
abujabal19_interspeech	['max planck institute for informatics', 'saarland informatics campus, germany', 'amazon alexa, aachen, germany']
bhati19_interspeech	['† center for language and speech processing, the johns hopkins university, usa', '‡department of electrical engineering, iit hyderabad, india']
yusuf19b_interspeech	['bogazici university']
yang19e_interspeech	['columbia university, usa']
wang19g_interspeech	['department of electrical and computer engineering, university of illinois, urbana champaign', 'beckman institute, university of illinois, urbana champaign']
boito19_interspeech	"[""laboratoire d'informatique de grenoble, univ. grenoble alpes (uga), france"", 'school of computer science and electronic engineering, university of essex, uk', 'institute of informatics, federal university of rio grande do sul, brazil']"
xue19b_interspeech	['jd ai research']
grondin19_interspeech	['computer science and artificial intelligence laboratory', 'massachusetts institute of technology', 'cambridge, ma 02139, usa']
zhang19j_interspeech	['moe key lab of artificial intelligence', 'speechlab, department of computer science and engineering', 'shanghai jiao tong university, shanghai, china']
masuyama19_interspeech	['department of intermedia art and science, waseda university, tokyo, japan', 'line corpolation, tokyo, japan']
li19m_interspeech	['national laboratory of pattern recognition, institute of automation, chinese academy of', 'sciences, china', 'school of artificial intelligence, university of chinese academy of sciences, china', 'tencent ai lab, bellevue, wa, usa', 'tencent ai lab, shenzhen, china', 'xueersi online school, china', 'kingsoft ai lab, china']
ochiai19_interspeech	['ntt communication science laboratories, ntt corporation, kyoto, japan']
germain19_interspeech	['ccrma, stanford university, stanford, ca, usa', 'department of computer science and engineering, hkust, kowloon, hong kong', 'intelligent systems lab, intel labs, santa clara, ca, usa']
wang19h_interspeech	['google inc., usa', 'idiap research institute, switzerland', 'epfl, switzerland']
liao19_interspeech	['research center for information technology innovation, academic sinica, taiwan', 'national institute of information and communications technology, japan']
mowlaee19_interspeech	['❸widex a/s, nymoellevej 6', ' lynge, denmark', '∗signal processing and speech communication lab, graz university of technology, austria', '❹school of engineering and computer science, victoria university of wellington, new zealand']
yao19_interspeech	['apple inc., united states of america']
hui19b_interspeech	['department of computer science and engineering, the ohio state university, usa']
shrivastava19_interspeech	['nsit-delhi, india', 'adobe, india', 'iiit-delhi, india', 'bloomberg, us', 'nus, singapore']
kandala19_interspeech	['samsung r&d institute india, bangalore']
koumparoulis19_interspeech	['electrical and computer engineering department, university of thessaly', ' volos, greece']
qu19_interspeech	['knowledge technology, department of informatics, university of hamburg,', 'vogt-koelln-str. 30', ', hamburg, germany']
sainath19_interspeech	['google, inc., usa']
lam19_interspeech	['tencent ai lab, shenzhen, china', 'tencent ai lab, bellevue wa, usa', 'department of systems engineering and engineering management,', 'the chinese university of hong kong, hong kong sar, china']
gowda19_interspeech	['speech processing lab, ai center, samsung research, korea']
han19b_interspeech	['jd ai research', 'east middlefield road', 'mountain view, ca 94043, usa']
hu19b_interspeech	['the chinese university of hong kong, hong kong sar, china']
lu19c_interspeech	['microsoft']
li19n_interspeech	['honda innovation lab, honda r&d co., ltd.', 'graduate school of informatics, kyoto university']
schmitt19_interspeech	['zd.b chair of embedded intelligence for health care and wellbeing,', 'university of augsburg, germany', 'glam – group on language, audio & music, imperial college london, u k.']
ouyang19_interspeech	['school of electrical engineering and telecommunications, unsw, sydney, australia']
ando19_interspeech	['ntt media intelligence laboratories, ntt corporation, japan']
gorrostieta19_interspeech	['cogito corporation']
bao19_interspeech	['institute for natural language processing (ims), university of stuttgart, stuttgart, germany']
bollepalli19_interspeech	['department of signal processing and acoustics, aalto university, finland']
seshadri19_interspeech	['department of signal processing and acoustics, aalto university, finland', 'unit of computing sciences, tampere university, finland']
zhao19f_interspeech	['department of computer science and engineering, texas a&m university, usa']
shankar19b_interspeech	['department of electrical and computer engineering, johns hopkins university']
lapidot19_interspeech	['afeka tel-aviv college of engineering, aclp, israel', 'avignon university, lia, france']
gao19b_interspeech	['department of computer science and engineering, new york university, usa', 'college of information and computer sciences, university of massachusetts amherst, usa', 'signify (formerly philips lighting) research, north america, usa']
stafylakis19_interspeech	['omilia - conversational intelligence, athens, greece', 'brno university of technology, faculty of information technology, it4i centre of excellence,', 'czechia']
nautsch19b_interspeech	['audio security and privacy, digital security department, eurecom, france', 'cryptography and privacy engineering, department of computer science, tu darmstadt, germany', 'omilia – conversational intelligence, greece']
liu19f_interspeech	['tsinghua national laboratory for information science and technology,', 'department of electronic engineering, tsinghua university, beijing 100084, china']
hajavi19_interspeech	
zhou19_interspeech	['school of electronic science and engineering, xiamen university, china', 'school of information science and engineering, xiamen university, china']
shon19b_interspeech	['mit computer science and artificial intelligence laboratory, cambridge, ma, usa']
avila19_interspeech	['inrs-emt, university of quebec, canada', 'computer research institut of montreal (crim), canada']
patil19_interspeech	['speech research lab, dhirubhai ambani institute of information and communication technology', '(da-iict), gandhinagar-382007, gujarat, india.', 'indian institute of information technology (iiit), vadodara, gujarat, india.']
mingote19_interspeech	['vivolab, aragon institute for engineering research (i3a), university of zaragoza, spain']
fan19_interspeech	['national key laboratory for novel software technology', 'collaborative innovation center of novel software technology and industrialization', 'department of computer science and technology, nanjing university, p r. china']
marras19_interspeech	['university of cagliari, cagliari, italy', 'new york university, new york, u.s.a.', 'agh university of science and technology, krakow, poland']
gunendradasan19_interspeech	['school of electrical engineering and telecommunications, unsw, australia', 'atp research laboratory, data61, csiro, australia', 'national university of singapore, singapore']
yun19_interspeech	['qualcomm ai research†, qualcomm korea yh']
seo19_interspeech	['dept. of computer science and engineering, sogang university, republic of korea']
you19c_interspeech	
wang19i_interspeech	['moe key lab of artificial intelligence', 'speechlab, department of computer science and engineering', 'shanghai jiao tong university, shanghai, china']
kanagasundaram19_interspeech	['department of electrical & electronic engineering, university of jaffna, sri lanka', 'speech and audio research lab, saivt, queensland university of technology, australia', 'leap lab, indian institute of science, india']
chen19i_interspeech	['center for language and speech processing', 'johns hopkins university, baltimore, md, usa']
wickramasinghe19_interspeech	['school of electrical engineering and telecommunications, unsw, australia', 'atp research laboratory, data61, csiro, australia']
bousquet19_interspeech	['university of avignon - lia, france']
shon19c_interspeech	['massachusetts institute of technology, cambridge, ma, usa', 'neosapience, inc., seoul, south korea']
yoshioka19_interspeech	['speech and dialog research group, microsoft, u.s.a.']
thomas19_interspeech	['ibm research ai, yorktown heights, usa']
farooq19_interspeech	['center for language engineering,', 'al-khawarizmi institute of computer science,', 'university of engineering and technology, lahore.']
tang19b_interspeech	['nuance communications, bellevue, washington, usa']
szaszak19_interspeech	['telepathy labs gmbh, zurich, switzerland', 'budapest university of technology and economics, budapest, hungary', 'nokia solutions and networks ltd, budapest, hungary']
pellegrini19_interspeech	['irit, universite paul sabatier, cnrs, toulouse, france', 'airbus, toulouse, france']
oneata19_interspeech	
wang19j_interspeech	['center for language and speech processing, the johns hopkins university, usa', 'human language technology center of excellence, the johns hopkins university, usa']
biswas19_interspeech	['department of electrical and electronic engineering, stellenbosch university, south africa']
helgadottir19_interspeech	['reykjavik university', 'language and voice lab']
gupta19d_interspeech	['centre de recherche informatique de montreal (crim)']
rutowski19_interspeech	['ellipsis health, inc.']
pietrowicz19_interspeech	['ibm thomas j watson research center', 'icahn school of medicine at mount sinai', 'bronx va mirecc']
jeancolas19_interspeech	['samovar, cnrs, télécom sudparis, institut polytechnique de paris, evry, france', 'sorbonne universite, upmc univ paris 06 umr s 1127; inserm u 1127 and cic 1422; cnrs', 'umr 7225, paris, france', 'département de neurologie, groupe hospitalier pitié-salpêtrière, ap-hp, paris, france', 'icm - institut du cerveau et de la moelle epiniere, paris, france', 'perform centre, electrical & computer engineering department concordia university,', 'montreal, canada']
janbakhshi19_interspeech	['idiap research institute, speech, and audio processing group, martigny, switzerland', 'ecole polytechnique federale de lausanne, lausanne, switzerland']
pasquale19_interspeech	['technological university dublin, ireland', 'university of the west of scotland, uk']
rueda19_interspeech	['department of electrical and computer engineering, ryerson university, canada', 'faculty of engineering, universidad de antioquia, colombia', 'pattern recognition lab, friedrich-alexander-university erlangen-nuremberg, germany']
onu19_interspeech	['mila - quebec artificial intelligence institute, mcgill university', 'ubenwa intelligence solutions inc', 'facebook ai research', 'google deepmind']
hong19_interspeech	['department of electrical engineering, national tsing hua university, taiwan', 'department of emergency medicine, chang gung memorial hospital, taiwan', 'department of emergency medicine, tao-yuan general hospital, taiwan', 'faculty of medicine, national yang-ming university, taiwan', 'most joint research center for ai technology and all vista healthcare, taiwan']
lopez19_interspeech	['institute of informatics, university of szeged, szeged, hungary', 'faculty of engineering, university of antioquia, medellin, colombia', 'pattern recognition lab, university of erlangen, erlangen, germany', 'mta-szte research group on artificial intelligence, szeged, hungary']
klumpp19_interspeech	['friedrich-alexander-universitat erlangen-nurnberg, erlangen, germany', 'universidad de antioquia, medellin, colombia']
chakravarthula19_interspeech	['dept. of electrical and computer engineering, university of southern california, usa', 'dept. of health outcomes and behavior, moffitt cancer center, usa']
qin19_interspeech	['department of electronic engineering, the chinese university of hong kong, hong kong', 'department of communication sciences and disorders, university of central florida, usa']
fu19_interspeech	['department of machine intelligence, speech and hearing research center, and key laboratory of', 'machine perception (ministry of education), peking university, beijing, china']
zayats19_interspeech	['electrical & computer engineering department, university of washington', 'linguistics department, university of washington']
parhammer19_interspeech	['icone – innsbruck cognitive neuroscience, department for hearing, speech, and voice', 'disorders, medical university of innsbruck, austria', 'department of subject-specific education, area of language education,', 'university of innsbruck, austria', 'department of psychology, university of innsbruck, austria', 'department of child and adolescent psychiatry and psychotherapy,', 'technical university of dresden, germany', 'language development department, max-planck-institute for psycholinguistics,', 'nijmegen, the netherlands', 'herder-institute, university of leipzig, germany', '*these authors contributed equally.']
hazan19_interspeech	['department of speech hearing and phonetic sciences, ucl, uk']
davis19_interspeech	['the marcs institute, western sydney university, australia']
ariasvergara19_interspeech	['faculty of engineering. universidad de antioquia udea, calle 70 no. 52-21, medellin, colombia', 'pattern recognition lab. friedrich-alexander university, erlangen-nurnberg, germany', 'department of otorhinolaryngology, head and neck surgery. ludwig-maximilians', 'university, munich, germany', 'logitech, laussane, switzerland']
hodoshima19_interspeech	['department of information media technology, tokai university, japan']
mamun19_interspeech	['crss: center for robust speech systems; cochlear implant processing laboratory (cilab)', 'department of electrical and computer engineering, university of texas at dallas, usa']
felker19_interspeech	['radboud university nijmegen, nl']
paulus19_interspeech	['speech, hearing and phonetic sciences, university college london, uk']
ward19b_interspeech	['acoustics research centre, university of salford, manchester, uk', 'bbc r&d, north lab, mediacityuk, salford, uk', 'bbc cardiff, wales, uk', 'american academy of dramatic arts, los angeles, usa', 'bbc r&d, south lab, london, uk']
chen19j_interspeech	['department of electrical and electronic engineering, southern university of science and', 'technology, shenzhen, china']
pirhosseinloo19_interspeech	['department of electrical engineering and computer science, university of kansas, usa', 'department of speech-language-hearing, university of kansas, usa']
liao19b_interspeech	['research center for information technology innovation, academia sinica, taiwan', 'institute of information science, academia sinica, taiwan', 'graduate institute of electrical engineering, national taiwan university, taiwan']
ge19_interspeech	['tianjin key laboratory of cognitive computing and application,', 'college of intelligence and computing, tianjin university, tianjin, china', 'japan advanced institute of science and technology, ishikawa, japan', 'didi chuxing, beijing, china']
pariente19_interspeech	['universite de lorraine, cnrs, inria, loria, f-54000 nancy, france']
lin19d_interspeech	['dept. of electrical and computer engineering, clemson university, clemson, sc', 'linkedin inc., mountain view, ca', 'nokia bell labs, nokia, murray hill, nj']
zezario19_interspeech	['research center for information technology innovation, academia sinica, taiwan', 'department of computer science and information engineering, national taiwan university,', 'taiwan', 'national institute of information and communications technology, japan', 'institute of information science, academia sinica, taiwan']
chuang19_interspeech	['department of electrical engineering, yuan ze university, taoyuan, taiwan', 'most joint research center for ai technology and all vista healthcare, taipei, taiwan', 'dept of electrical engineering, national chi nan university, taiwan', 'research center for information technology innovation, academia sinica, taipei, taiwan']
liu19g_interspeech	['inner mongolia key laboratory of mongolian information processing technology,', 'inner mongolia university, hohhot, china', 'beijing unisound information technology co. ltd., china']
shi19b_interspeech	['fujitsu research and development center', 'harbin institute of technology', 'shuangfeng first']
wang19k_interspeech	['speech and audio signal processing laboratory, faculty of information technology, beijing', 'university of technology, beijing, china']
llombart19b_interspeech	['vivolab, aragon institute for engineering research (i3a)', 'university of zaragoza, spain']
chen19k_interspeech	['amazon']
mantena19_interspeech	['apple inc., usa']
khare19_interspeech	['ibm research', 'university of copenhagen']
soomro19_interspeech	['school of computing, university of eastern finland, joensuu, finland']
ding19b_interspeech	['university of science and technology of china, hefei 230026, china', 'microsoft research asia, beijing 100080, china']
lopezespejo19_interspeech	['department of electronic systems, aalborg university, denmark', 'oticon a/s, denmark']
doulaty19_interspeech	['microsoft, germany', 'university of sheffield, uk']
li19o_interspeech	['key laboratory of speech acoustics and content understanding, institute of acoustics,', 'xinjiang laboratory of minority speech and language information processing, xinjiang technical', 'institute of physics and chemistry, chinese academy of sciences, china', 'university of chinese academy of sciences']
suzuki19b_interspeech	['faculty of information science and technology, osaka institute of technology, japan']
hsu19b_interspeech	['computer science and artificial intelligence laboratory', 'massachusetts institute of technology', 'cambridge, ma, usa']
luo19c_interspeech	['school of computer science and technology, harbin institute of technology, harbin, prc']
tammewar19_interspeech	['signals and interactive systems lab, university of trento', 'clinical psychology and psychotherapy, university of ulm']
chakraborty19_interspeech	['tcs research and innovation, thane west, mumbai, india']
li19p_interspeech	['japan advanced institute of science and technology']
rajan19_interspeech	['dept. of electronics and communication engineering', 'college of engineering, trivandrum', 'thiruvnanthapuram,kerala, india']
sridhar19_interspeech	['multimodal signal processing (msp) lab, department of electrical and computer engineering', 'the university of texas at dallas, richardson tx 75080, usa']
jin19_interspeech	['department of computer science, new york institute of technology, new york', ', usa']
gideon19_interspeech	['department of computer science and engineering, university of michigan, usa', 'department of psychiatry and human behavior, brown university, usa', 'psychosocial research program, butler hospital, usa', 'department of psychiatry, university of michigan, usa']
nazareth19_interspeech	['psychology, health and technology, university of twente', 'human media interaction, university of twente', 'centre for language studies, radboud university nijmegen']
zhao19g_interspeech	['national institute of informatics, japan', 'ntt media intelligence laboratories, japan']
gharsellaoui19_interspeech	['universite de moncton', ' boul. j - d gauthier, shippagan (nb), e8s 1p6, canada']
sahu19_interspeech	['speech communication laboratory, university of maryland, college park, md, usa']
spinu19_interspeech	['city university of new york', 'university of toronto']
ratko19_interspeech	['centre for language sciences, department of linguistics, macquarie university']
deme19_interspeech	['eotvos lorand university, hungary', 'mta-elte „lendulet” lingual articulation research group, hungary', 'research institute for linguistics has, hungary', 'budapest university of technology and economics, hungary']
king19_interspeech	['clillac-arp, ea 3967, universite de paris, france', 'laboratoire de phonetique et phonologie (umr7018, cnrs - sorbonne nouvelle), france']
marko19_interspeech	['eotvos lorand university, budapest, hungary', 'mta-elte “lendulet” lingual articulation research group, budapest, hungary', 'budapest university of technology and economics, budapest, hungary', 'research institute for linguistics has, budapest, hungary']
cunha19_interspeech	['ips, lmu munich, germany', 'deti/ieeta, universidade de aveiro, portugal', 'health school/ieeta, universidade de aveiro, portugal', 'max-planck-institut fur biophysikalische chemie, germany']
xiong19_interspeech	['school of electrical, computer and energy engineering', 'arizona state university, tempe, arizona, usa']
huang19i_interspeech	['amazon, usa']
su19_interspeech	['department of systems engineering and engineering management,', 'the chinese university of hong kong, china']
ashihara19_interspeech	['ntt media intelligence laboratories, ntt corporation, japan']
bergler19_interspeech	['friedrich-alexander-university erlangen-nuremberg, department of computer science – pattern', 'recognition lab, martensstr. 3', ' erlangen, germany', 'leibniz institute for zoo and wildlife research (izw) in the forschungsverbund berlin e.v.,', 'alfred-kowalke-strasse 17', ' berlin, germany', 'anthro-media, nansenstr. 19', ' berlin, germany']
sacchi19_interspeech	['ecole polytechnique federale de lausanne, switzerland', 'idiap research institute, switzerland', 'logitech europe s.a., switzerland']
gao19c_interspeech	['school of computer and cyberspace security, communication university of china', 'beijing, china']
choi19_interspeech	['hyperconnect, seoul, south korea']
huang19j_interspeech	['alibaba inc., p r. china']
yang19f_interspeech	['department of electronic engineering, tsinghua university, beijing', ', china']
carmi19_interspeech	['department of mathematics and computer sciences, the open university of israel']
hwang19_interspeech	['search solutions inc., seongnam, korea', 'department of electrical and electronic engineering, yonsei university, seoul, korea']
zhen19_interspeech	['indiana university, school of informatics, computing, and engineering, bloomington, in', 'indiana university, cognitive science program, bloomington, in', 'electronics and telecommunications research institute, daejeon, south korea']
backstrom19_interspeech	['aalto university, department of signal processing and acoustics, finland']
valin19_interspeech	['amazon, palo alto, ca, usa', 'google llc, san francisco, ca, usa']
fuchs19_interspeech	['fraunhofer institut fur integrierte schaltungen (iis), erlangen, germany', 'department of signal processing and acoustics, aalto university, espoo, finland']
li19q_interspeech	['amazon ai']
gupta19e_interspeech	['department of electronics and electrical engg', 'indian institute of technology guwahati', 'guwahati, assam, india']
mittag19_interspeech	['quality and usability lab, technische universitat berlin, berlin, germany', 'deutsches forschungszentrum fur kunstliche intelligenz (dfki), berlin, germany']
chai19b_interspeech	['school of data science, university of science and technology of china, hefei, anhui, p r. china', 'university of science and technology of china, hefei, anhui, p r. china', 'georgia institute of technology, atlanta, ga. usa']
moller19_interspeech	['quality and usability lab, technische universitat berlin, germany', 'deutsches forschungszentrum fur kunstliche intelligenz (dfki), berlin, germany', 'orange, lannion, france', 'nippon telegraph and telephone corporation, japan']
sadhu19_interspeech	
li19r_interspeech	['moe key lab of artificial intelligence', 'speechlab, department of computer science and engineering', 'shanghai jiao tong university, shanghai, china']
agrawal19_interspeech	['learning and extraction of acoustic patterns (leap) lab, dept. of electrical engg.,', 'indian institute of science, bengaluru-560012, india']
ramsay19_interspeech	['mit media laboratory, usa', 'google ai, switzerland']
riviello19_interspeech	['department of electrical engineering']
schneider19_interspeech	['facebook ai research']
cho19b_interspeech	['linguistic data consortium, university of pennsylvania, philadelphia, pa, usa', 'cheongju university, cheongju, south korea']
menon19_interspeech	['department of electrical and electronic engineering, stellenbosch university, south africa', 'un global pulse, kampala, uganda', 'department of computer science, makerere university, uganda', 'school of informatics, university of edinburgh, uk']
loweimi19_interspeech	['centre for speech technology research (cstr), school of informatics, university of edinburgh']
verwimp19_interspeech	['esat – psi, ku leuven, belgium', 'apple inc., usa']
chen19l_interspeech	['∗', ',2 , mahaveer jain2, yongqiang wang2, michael l seltzer2, christian fuegen2', 'speechlab, department of computer science and engineering, shanghai jiao tong university', 'facebook ai, one hacker way, menlo park, ca 94025, usa']
liu19h_interspeech	['institute of acoustics, chinese academy of sciences, china', 'university of chinese academy of sciences, china', 'national computer network emergency response technical team/coordination center of china', 'xinjiang technical institute of physics and chemistry, chinese academy of sciences, china']
pusateri19_interspeech	['apple inc., usa']
khassanov19b_interspeech	['school of computer science and engineering, nanyang technological university, singapore', 'temasek laboratories, nanyang technological university, singapore']
yu19b_interspeech	['the chinese university of hong kong, hong kong sar, china']
agenbag19_interspeech	['department of electrical and electronic engineering', 'stellenbosch university, south africa']
coucheirolimeres19_interspeech	['speech technology group, universidad politecnica de madrid, spain']
gao19d_interspeech	['china mobile research']
ritchie19_interspeech	
sharma19e_interspeech	
sennema19_interspeech	['university of vienna, austria', 'university of amsterdam, the netherlands']
lewis19_interspeech	['department of linguistics, queen mary university of london']
jenne19_interspeech	['institute for natural language processing (ims)', 'universitat stuttgart, germany']
foltz19_interspeech	['department of english studies, university of graz, austria', 'school of languages, literatures and linguistics, bangor university, uk']
bradlow19b_interspeech	['department of linguistics, northwestern university, evanston, il, usa']
graham19_interspeech	['phonetics laboratory, university of cambridge']
xu19c_interspeech	['didi chuxing, beijing, china', 'didi research america, mountain view, ca, usa', 'peking university, beijing, china']
peperkamp19b_interspeech	['laboratoire de sciences cognitives et psycholinguistique, ens - psl university – ehess –', 'cnrs, paris, france']
seidl19_interspeech	"['slhs, purdue university, west lafayette, in, usa', 'university of california, los angeles, ca, usa', ""laboratoire de sciences cognitives et de psycholinguistique, departement d'etudes cognitives,"", 'ens, ehess, cnrs, psl university, paris, france']"
ludusan19b_interspeech	['faculty of linguistics and literary studies, bielefeld university, germany', 'laboratory for language development, riken center for brain science, japan']
marklund19_interspeech	['stockholm babylab, phonetics laboratory, department of linguistics, stockholm university']
rasanen19_interspeech	['faculty of information technology and communication sciences, tampere university, finland', 'department of signal processing and acoustics, aalto university, finland']
du19b_interspeech	['beijing advanced innovation center for language resources', 'beijing language and culture university, beijing, china']
li19s_interspeech	['amazon ai']
cerutti19_interspeech	['ict-irst, fondazione bruno kessler, trento, italy', 'school of information science, manipal academy of higher education, manipal, karnataka, india']
lu19d_interspeech	['national institute of information and communications technology, japan', 'research center for information technology innovation, academic sinica, taiwan']
bai19b_interspeech	['national engineering laboratory of speech and language information processing,', 'university of science and technologoy of china', 'georgia institute of technology']
he19b_interspeech	['department of electronic engineering, tsinghua university, beijing 100084, china']
xia19_interspeech	['center for robust speech systems, university of texas at dallas, tx 75080', 'microsoft corporation, one microsoft way, redmond, wa 98052']
pham19b_interspeech	['school of computing, the university of kent, medway, kent, united kingdom']
shi19c_interspeech	['toyota technological institute at chicago', 'amazon alexa research']
chen19m_interspeech	['hikvision research institute, hangzhou, china']
zhang19k_interspeech	['ibm research - china, beijing 100193']
lu19e_interspeech	['institute for infocomm research, a*star, singapore']
mizgajski19_interspeech	['augustyniak12, mikolaj morzy13, yishay carmiel1, jeff hodson1, lukasz wojciak1,', 'adam wrobel1, bartosz borowik1, adam artajew1, marcin baran1,', 'zyla-hoppe1', 'avaya, santa clara, california, united states', 'wroclaw university of science and technology, wroclaw, poland', 'poznan university of technology, poznan, poland', 'agh university of science and technology, krakow, poland']
an19b_interspeech	['game dev. ai team, narc, netmarble, south korea', 'game contents ai team, narc, netmarble, south korea', 'magellan division, narc, netmarble, south korea']
chylek19_interspeech	['new technologies for the information society (ntis)', 'faculty of applied sciences, university of west bohemia, czech republic']
jelil19_interspeech	
wu19h_interspeech	['department of electrical and computer engineering, national university of singapore, singapore', 'institute for infocomm research, a*star, singapore']
hu19c_interspeech	['the chinese university of hong kong, hong kong sar, china', 'university of cambridge, cambridge, uk']
schiel19_interspeech	['institute of phonetics and speech processing, lmu munich, germany']
voe19_interspeech	['phonetics and phonology work group, bielefeld university, germany', 'center of excellence cognitive interaction technology (citec), bielefeld university, germany']
dominguez19_interspeech	['university pompeu fabra, barcelona, spain', 'universite de nantes, cnrs, laboratoire de linguistique de nantes, umr-6310, france']
levy19_interspeech	['gong.io', 'faculty of industrial engineering and management, technion, israel']
lo19b_interspeech	['department of linguistics', 'university of british columbia, vancouver, bc, canada']
li19t_interspeech	['language technologies institute, carnegie mellon university; pittsburgh, pa; u.s.a.']
gruber19_interspeech	['new technologies for the information society, university of west bohemia, czech republic', 'dept. of cybernetics, faculty of applied sciences, university of west bohemia, czech republic']
perrotin19_interspeech	['univ. grenoble alpes, cnrs, grenoble inp, gipsa-lab, france', 'school of computing, university of kent, medway, uk']
szekely19_interspeech	['division of speech, music and hearing, kth royal institute of technology, stockholm, sweden']
kessler19_interspeech	['rochester institute of technology']
bernardo19_interspeech	['unbabel, lisboa, portugal', 'instituto superior tecnico, universidade de lisboa, lisboa, portugal', 'spoken language systems laboratory, inesc-id lisboa, lisboa, portugal']
rabiee19_interspeech	['kaist institute for artificial intelligence', 'korea advanced institute of technology, daejeon, korea']
nautsch19c_interspeech	
srivastava19_interspeech	['inria, france', 'universite de lille, france', 'universite de lorraine, cnrs, inria, loria, f-54000 nancy, france']
nelus19_interspeech	['ruhr-universitat bochum, institute of communication acoustics, bochum, germany']
nelus19b_interspeech	['ruhr-universitat bochum, institute of communication acoustics, bochum, germany', 'universitat paderborn, fachgebiet nachrichtentechnik, paderborn, germany']
thaine19_interspeech	['department of computer science, university of toronto, canada']
zarazaga19_interspeech	['department of signal processing and acoustics, aalto university, espoo, finland', 'international institute of information technology (iiit), hyderabad, india']
soto19_interspeech	['columbia university, computer science department', 'new york, ny']
lee19d_interspeech	['national university of singapore, singapore', 'university of bremen, germany']
rallabandi19_interspeech	['language technologies institute, carnegie mellon university, pittsburgh, pa, usa']
wang19l_interspeech	['dept. of electrical and computer engineering, national university of singapore, singapore']
biswas19b_interspeech	['department of electrical and electronic engineering, stellenbosch university, south africa', 'department of electrical and computer engineering, national university of singapore, singapore']
ylmaz19b_interspeech	['dept. of electrical and computer engineering, national university of singapore, singapore', 'icis, radboud university, nijmegen, netherlands']
seki19_interspeech	['mitsubishi electric research laboratories (merl), usa', 'toyohashi university of technology, japan', 'johns hopkins university, usa']
mohapatra19_interspeech	['electrical and computer engineering department, university of british columbia, canada']
birkholz19_interspeech	['institute of acoustics and speech communication, tu dresden, germany', 'department of speech science and phonetics, martin luther university of halle-wittenberg']
gao19e_interspeech	['institute of acoustics and speech communication, tu dresden, germany']
shahrebabaki19_interspeech	['department of electronic systems, ntnu', 'department of telematics, kore university of enna']
tuske19_interspeech	['ibm research ai, yorktown heights, usa']
